date,index,name,ticker,market_cap
2021-03-27,1,Bitcoin,BTC,$ 1.05T
2021-03-27,2,Ethereum,ETH,$ 198.55B
2021-03-27,3,Binance Coin,BNB,$ 42.16B
2021-03-27,4,Tether,USDT,$ 40.34B
2021-03-27,5,Cardano,ADA,$ 37.54B
2021-03-27,6,Polkadot,DOT,$ 29.65B
2021-03-27,7,XRP,XRP,$ 24.20B
2021-03-27,8,Litecoin,LTC,$ 12.36B
2021-03-27,9,Chainlink,LINK,$ 11.25B
2021-03-27,10,USD Coin,USDC,$ 10.91B
2021-03-27,11,Theta Token,THETA,$ 10.39B
2021-03-27,12,Bitcoin Cash,BCH,$ 9.41B
2021-03-27,13,Stellar,XLM,$ 8.72B
2021-03-27,14,Filecoin,FIL,$ 8.39B
2021-03-27,15,Klaytn,KLAY,$ 8.37B
2021-03-27,16,Terra Classic,LUNC,$ 7.56B
2021-03-27,17,Dogecoin,DOGE,$ 7.10B
2021-03-27,18,Cronos,CRO,$ 5.24B
2021-03-27,19,Uniswap,UNI,$ 5.17B
2021-03-27,20,VeChain,VET,$ 5.12B
2021-03-27,21,Aave,AAVE,$ 4.36B
2021-03-27,22,TRON,TRX,$ 4.32B
2021-03-27,23,Solana,SOL,$ 4.31B
2021-03-27,24,Kusama,KSM,$ 4.04B
