date,index,name,ticker,market_cap
2021-02-24,1,Bitcoin,BTC,$ 904.24B
2021-02-24,2,Ethereum,ETH,$ 182.10B
2021-02-24,3,Binance Coin,BNB,$ 37.47B
2021-02-24,4,Tether,USDT,$ 34.99B
2021-02-24,5,Cardano,ADA,$ 31.97B
2021-02-24,6,Polkadot,DOT,$ 29.16B
2021-02-24,7,XRP,XRP,$ 19.85B
2021-02-24,8,Litecoin,LTC,$ 11.68B
2021-02-24,9,Chainlink,LINK,$ 11.10B
2021-02-24,10,Bitcoin Cash,BCH,$ 9.58B
2021-02-24,11,Stellar,XLM,$ 8.87B
2021-02-24,12,USD Coin,USDC,$ 8.27B
2021-02-24,13,Dogecoin,DOGE,$ 7.13B
2021-02-24,14,OKB,OKB,$ 5.02B
2021-02-24,15,NEM,XEM,$ 4.61B
2021-02-24,16,Solana,SOL,$ 4.52B
2021-02-24,17,Uniswap,UNI,$ 4.45B
2021-02-24,18,Aave,AAVE,$ 4.39B
2021-02-24,19,Cosmos,ATOM,$ 4.00B
2021-02-24,20,Cronos,CRO,$ 3.80B
2021-02-24,21,Monero,XMR,$ 3.60B
2021-02-24,22,Bitcoin SV,BSV,$ 3.58B
2021-02-24,23,Huobi Token,HT,$ 3.55B
2021-02-24,24,IOTA,IOTA,$ 3.22B
