date,index,name,ticker,market_cap
2021-03-19,1,Bitcoin,BTC,$ 1.09T
2021-03-19,2,Ethereum,ETH,$ 209.81B
2021-03-19,3,Cardano,ADA,$ 41.68B
2021-03-19,4,Binance Coin,BNB,$ 40.86B
2021-03-19,5,Tether,USDT,$ 39.35B
2021-03-19,6,Polkadot,DOT,$ 34.65B
2021-03-19,7,XRP,XRP,$ 20.37B
2021-03-19,8,Litecoin,LTC,$ 13.41B
2021-03-19,9,Chainlink,LINK,$ 12.48B
2021-03-19,10,Bitcoin Cash,BCH,$ 10.05B
2021-03-19,11,USD Coin,USDC,$ 9.98B
2021-03-19,12,Stellar,XLM,$ 9.02B
2021-03-19,13,Terra Classic,LUNC,$ 8.31B
2021-03-19,14,Dogecoin,DOGE,$ 7.55B
2021-03-19,15,Theta Token,THETA,$ 7.27B
2021-03-19,16,Cronos,CRO,$ 6.21B
2021-03-19,17,Uniswap,UNI,$ 6.13B
2021-03-19,18,Filecoin,FIL,$ 4.88B
2021-03-19,19,Avalanche,AVAX,$ 4.81B
2021-03-19,20,Cosmos,ATOM,$ 4.80B
2021-03-19,21,Aave,AAVE,$ 4.69B
2021-03-19,22,VeChain,VET,$ 4.54B
2021-03-19,23,Monero,XMR,$ 4.18B
2021-03-19,24,OKB,OKB,$ 4.14B
