date,index,name,ticker,market_cap
2021-03-24,1,Bitcoin,BTC,$ 985.00B
2021-03-24,2,Ethereum,ETH,$ 182.96B
2021-03-24,3,Tether,USDT,$ 40.05B
2021-03-24,4,Binance Coin,BNB,$ 38.45B
2021-03-24,5,Cardano,ADA,$ 34.06B
2021-03-24,6,Polkadot,DOT,$ 27.68B
2021-03-24,7,XRP,XRP,$ 21.28B
2021-03-24,8,Litecoin,LTC,$ 11.97B
2021-03-24,9,Chainlink,LINK,$ 10.40B
2021-03-24,10,USD Coin,USDC,$ 10.39B
2021-03-24,11,Theta Token,THETA,$ 9.88B
2021-03-24,12,Bitcoin Cash,BCH,$ 9.03B
2021-03-24,13,Stellar,XLM,$ 8.37B
2021-03-24,14,Dogecoin,DOGE,$ 6.78B
2021-03-24,15,Terra Classic,LUNC,$ 6.40B
2021-03-24,16,Cronos,CRO,$ 5.49B
2021-03-24,17,Filecoin,FIL,$ 5.17B
2021-03-24,18,Uniswap,UNI,$ 4.99B
2021-03-24,19,VeChain,VET,$ 4.72B
2021-03-24,20,IOTA,IOTA,$ 4.05B
2021-03-24,21,Aave,AAVE,$ 3.88B
2021-03-24,22,Monero,XMR,$ 3.81B
2021-03-24,23,TRON,TRX,$ 3.75B
2021-03-24,24,Solana,SOL,$ 3.74B
