date,index,name,ticker,market_cap
2021-03-11,1,Bitcoin,BTC,$ 1.08T
2021-03-11,2,Ethereum,ETH,$ 211.12B
2021-03-11,3,Binance Coin,BNB,$ 45.03B
2021-03-11,4,Tether,USDT,$ 37.66B
2021-03-11,5,Cardano,ADA,$ 35.04B
2021-03-11,6,Polkadot,DOT,$ 33.47B
2021-03-11,7,XRP,XRP,$ 19.65B
2021-03-11,8,Litecoin,LTC,$ 13.40B
2021-03-11,9,Chainlink,LINK,$ 12.42B
2021-03-11,10,Bitcoin Cash,BCH,$ 10.28B
2021-03-11,11,USD Coin,USDC,$ 9.29B
2021-03-11,12,Stellar,XLM,$ 9.17B
2021-03-11,13,Dogecoin,DOGE,$ 7.19B
2021-03-11,14,Theta Token,THETA,$ 6.34B
2021-03-11,15,Uniswap,UNI,$ 5.75B
2021-03-11,16,NEM,XEM,$ 5.20B
2021-03-11,17,Aave,AAVE,$ 5.11B
2021-03-11,18,OKB,OKB,$ 4.62B
2021-03-11,19,Cronos,CRO,$ 4.61B
2021-03-11,20,Solana,SOL,$ 4.21B
2021-03-11,21,Terra Classic,LUNC,$ 4.17B
2021-03-11,22,Cosmos,ATOM,$ 4.06B
2021-03-11,23,Avalanche,AVAX,$ 3.98B
2021-03-11,24,IOTA,IOTA,$ 3.94B
