date,index,name,ticker,market_cap
2021-01-14,1,Bitcoin,BTC,$ 719.60B
2021-01-14,2,Ethereum,ETH,$ 135.73B
2021-01-14,3,Tether,USDT,$ 24.26B
2021-01-14,4,XRP,XRP,$ 12.69B
2021-01-14,5,Polkadot,DOT,$ 11.33B
2021-01-14,6,Litecoin,LTC,$ 9.87B
2021-01-14,7,Cardano,ADA,$ 9.59B
2021-01-14,8,Bitcoin Cash,BCH,$ 9.53B
2021-01-14,9,Chainlink,LINK,$ 6.80B
2021-01-14,10,Stellar,XLM,$ 6.56B
2021-01-14,11,Binance Coin,BNB,$ 5.82B
2021-01-14,12,USD Coin,USDC,$ 4.81B
2021-01-14,13,Bitcoin SV,BSV,$ 3.96B
2021-01-14,14,Monero,XMR,$ 2.91B
2021-01-14,15,Celsius Network,CEL,$ 2.34B
2021-01-14,16,NEM,XEM,$ 2.03B
2021-01-14,17,TRON,TRX,$ 1.98B
2021-01-14,18,Tezos,XTZ,$ 1.89B
2021-01-14,19,Theta Token,THETA,$ 1.85B
2021-01-14,20,OKB,OKB,$ 1.75B
2021-01-14,21,Aave,AAVE,$ 1.74B
2021-01-14,22,Cronos,CRO,$ 1.67B
2021-01-14,23,Synthetix,SNX,$ 1.66B
2021-01-14,24,NEO,NEO,$ 1.59B
