date,index,name,ticker,market_cap
2021-02-09,1,Bitcoin,BTC,$ 872.29B
2021-02-09,2,Ethereum,ETH,$ 201.78B
2021-02-09,3,Tether,USDT,$ 29.78B
2021-02-09,4,Cardano,ADA,$ 21.83B
2021-02-09,5,Polkadot,DOT,$ 20.52B
2021-02-09,6,XRP,XRP,$ 20.22B
2021-02-09,7,Binance Coin,BNB,$ 17.04B
2021-02-09,8,Litecoin,LTC,$ 11.67B
2021-02-09,9,Chainlink,LINK,$ 10.94B
2021-02-09,10,Bitcoin Cash,BCH,$ 9.43B
2021-02-09,11,Dogecoin,DOGE,$ 9.42B
2021-02-09,12,Stellar,XLM,$ 8.82B
2021-02-09,13,USD Coin,USDC,$ 6.60B
2021-02-09,14,Aave,AAVE,$ 6.13B
2021-02-09,15,Bitcoin SV,BSV,$ 4.22B
2021-02-09,16,Uniswap,UNI,$ 3.55B
2021-02-09,17,Terra Classic,LUNC,$ 3.30B
2021-02-09,18,TRON,TRX,$ 3.23B
2021-02-09,19,Cosmos,ATOM,$ 3.13B
2021-02-09,20,Monero,XMR,$ 3.00B
2021-02-09,21,NEM,XEM,$ 2.99B
2021-02-09,22,Tezos,XTZ,$ 2.86B
2021-02-09,23,Synthetix,SNX,$ 2.84B
2021-02-09,24,MultiversX (Elrond),EGLD,$ 2.70B
