date,index,name,ticker,market_cap
2021-02-13,1,Bitcoin,BTC,$ 876.72B
2021-02-13,2,Ethereum,ETH,$ 207.71B
2021-02-13,3,Tether,USDT,$ 31.51B
2021-02-13,4,Cardano,ADA,$ 27.77B
2021-02-13,5,XRP,XRP,$ 26.76B
2021-02-13,6,Polkadot,DOT,$ 24.93B
2021-02-13,7,Binance Coin,BNB,$ 20.49B
2021-02-13,8,Litecoin,LTC,$ 14.81B
2021-02-13,9,Chainlink,LINK,$ 13.62B
2021-02-13,10,Stellar,XLM,$ 12.31B
2021-02-13,11,Bitcoin Cash,BCH,$ 11.97B
2021-02-13,12,Dogecoin,DOGE,$ 9.41B
2021-02-13,13,USD Coin,USDC,$ 7.18B
2021-02-13,14,Aave,AAVE,$ 6.20B
2021-02-13,15,Bitcoin SV,BSV,$ 4.82B
2021-02-13,16,Monero,XMR,$ 4.27B
2021-02-13,17,Cosmos,ATOM,$ 4.22B
2021-02-13,18,Uniswap,UNI,$ 3.98B
2021-02-13,19,TRON,TRX,$ 3.93B
2021-02-13,20,Tezos,XTZ,$ 3.91B
2021-02-13,21,IOTA,IOTA,$ 3.73B
2021-02-13,22,NEM,XEM,$ 3.52B
2021-02-13,23,Avalanche,AVAX,$ 3.44B
2021-02-13,24,Synthetix,SNX,$ 3.04B
