date,index,name,ticker,market_cap
2021-03-22,1,Bitcoin,BTC,$ 1.01T
2021-03-22,2,Ethereum,ETH,$ 193.92B
2021-03-22,3,Binance Coin,BNB,$ 39.68B
2021-03-22,4,Tether,USDT,$ 39.68B
2021-03-22,5,Cardano,ADA,$ 34.98B
2021-03-22,6,Polkadot,DOT,$ 31.88B
2021-03-22,7,XRP,XRP,$ 24.10B
2021-03-22,8,Litecoin,LTC,$ 12.47B
2021-03-22,9,Chainlink,LINK,$ 11.48B
2021-03-22,10,USD Coin,USDC,$ 10.23B
2021-03-22,11,Bitcoin Cash,BCH,$ 9.58B
2021-03-22,12,Stellar,XLM,$ 9.00B
2021-03-22,13,Theta Token,THETA,$ 8.57B
2021-03-22,14,Terra Classic,LUNC,$ 7.89B
2021-03-22,15,Dogecoin,DOGE,$ 7.19B
2021-03-22,16,Uniswap,UNI,$ 6.06B
2021-03-22,17,Cronos,CRO,$ 5.50B
2021-03-22,18,VeChain,VET,$ 4.92B
2021-03-22,19,Filecoin,FIL,$ 4.55B
2021-03-22,20,Aave,AAVE,$ 4.21B
2021-03-22,21,Cosmos,ATOM,$ 4.11B
2021-03-22,22,IOTA,IOTA,$ 4.03B
2021-03-22,23,TRON,TRX,$ 4.00B
2021-03-22,24,Solana,SOL,$ 3.99B
