date,index,name,ticker,market_cap
2021-03-12,1,Bitcoin,BTC,$ 1.07T
2021-03-12,2,Ethereum,ETH,$ 202.75B
2021-03-12,3,Binance Coin,BNB,$ 40.82B
2021-03-12,4,Tether,USDT,$ 38.21B
2021-03-12,5,Cardano,ADA,$ 32.97B
2021-03-12,6,Polkadot,DOT,$ 31.74B
2021-03-12,7,XRP,XRP,$ 18.89B
2021-03-12,8,Litecoin,LTC,$ 14.71B
2021-03-12,9,Chainlink,LINK,$ 11.69B
2021-03-12,10,Bitcoin Cash,BCH,$ 9.95B
2021-03-12,11,USD Coin,USDC,$ 9.34B
2021-03-12,12,Stellar,XLM,$ 8.74B
2021-03-12,13,Dogecoin,DOGE,$ 7.11B
2021-03-12,14,Theta Token,THETA,$ 5.93B
2021-03-12,15,Uniswap,UNI,$ 5.60B
2021-03-12,16,Terra Classic,LUNC,$ 5.55B
2021-03-12,17,Aave,AAVE,$ 4.62B
2021-03-12,18,Cronos,CRO,$ 4.59B
2021-03-12,19,OKB,OKB,$ 4.48B
2021-03-12,20,Monero,XMR,$ 3.98B
2021-03-12,21,Cosmos,ATOM,$ 3.89B
2021-03-12,22,Solana,SOL,$ 3.86B
2021-03-12,23,Chiliz,CHZ,$ 3.79B
2021-03-12,24,IOTA,IOTA,$ 3.74B
