date,index,name,ticker,market_cap
2021-01-16,1,Bitcoin,BTC,$ 667.38B
2021-01-16,2,Ethereum,ETH,$ 140.20B
2021-01-16,3,Tether,USDT,$ 24.27B
2021-01-16,4,Polkadot,DOT,$ 15.97B
2021-01-16,5,XRP,XRP,$ 12.07B
2021-01-16,6,Cardano,ADA,$ 10.84B
2021-01-16,7,Litecoin,LTC,$ 9.50B
2021-01-16,8,Bitcoin Cash,BCH,$ 9.08B
2021-01-16,9,Chainlink,LINK,$ 8.13B
2021-01-16,10,Stellar,XLM,$ 6.44B
2021-01-16,11,Binance Coin,BNB,$ 6.06B
2021-01-16,12,USD Coin,USDC,$ 5.04B
2021-01-16,13,Bitcoin SV,BSV,$ 3.83B
2021-01-16,14,Monero,XMR,$ 2.76B
2021-01-16,15,Celsius Network,CEL,$ 2.21B
2021-01-16,16,Aave,AAVE,$ 2.19B
2021-01-16,17,Tezos,XTZ,$ 2.15B
2021-01-16,18,TRON,TRX,$ 2.01B
2021-01-16,19,NEM,XEM,$ 1.95B
2021-01-16,20,Cosmos,ATOM,$ 1.83B
2021-01-16,21,Synthetix,SNX,$ 1.80B
2021-01-16,22,Theta Token,THETA,$ 1.79B
2021-01-16,23,Cronos,CRO,$ 1.72B
2021-01-16,24,OKB,OKB,$ 1.71B
