date,index,name,ticker,market_cap
2021-01-22,1,Bitcoin,BTC,$ 620.92B
2021-01-22,2,Ethereum,ETH,$ 142.87B
2021-01-22,3,Tether,USDT,$ 24.80B
2021-01-22,4,Polkadot,DOT,$ 15.62B
2021-01-22,5,XRP,XRP,$ 11.88B
2021-01-22,6,Cardano,ADA,$ 11.10B
2021-01-22,7,Litecoin,LTC,$ 9.23B
2021-01-22,8,Chainlink,LINK,$ 8.92B
2021-01-22,9,Bitcoin Cash,BCH,$ 8.30B
2021-01-22,10,Binance Coin,BNB,$ 6.27B
2021-01-22,11,Stellar,XLM,$ 6.04B
2021-01-22,12,USD Coin,USDC,$ 5.50B
2021-01-22,13,Bitcoin SV,BSV,$ 3.35B
2021-01-22,14,Monero,XMR,$ 2.45B
2021-01-22,15,Aave,AAVE,$ 2.37B
2021-01-22,16,Tezos,XTZ,$ 2.25B
2021-01-22,17,Celsius Network,CEL,$ 2.22B
2021-01-22,18,NEM,XEM,$ 1.98B
2021-01-22,19,TRON,TRX,$ 1.92B
2021-01-22,20,VeChain,VET,$ 1.77B
2021-01-22,21,Cosmos,ATOM,$ 1.72B
2021-01-22,22,Cronos,CRO,$ 1.70B
2021-01-22,23,NEO,NEO,$ 1.69B
2021-01-22,24,Theta Token,THETA,$ 1.68B
