date,index,name,ticker,market_cap
2021-03-04,1,Bitcoin,BTC,$ 898.16B
2021-03-04,2,Ethereum,ETH,$ 175.35B
2021-03-04,3,Tether,USDT,$ 36.39B
2021-03-04,4,Binance Coin,BNB,$ 35.28B
2021-03-04,5,Cardano,ADA,$ 34.61B
2021-03-04,6,Polkadot,DOT,$ 31.41B
2021-03-04,7,XRP,XRP,$ 20.30B
2021-03-04,8,Litecoin,LTC,$ 11.97B
2021-03-04,9,Chainlink,LINK,$ 11.30B
2021-03-04,10,Bitcoin Cash,BCH,$ 9.41B
2021-03-04,11,Stellar,XLM,$ 9.24B
2021-03-04,12,USD Coin,USDC,$ 8.82B
2021-03-04,13,Dogecoin,DOGE,$ 6.47B
2021-03-04,14,NEM,XEM,$ 6.29B
2021-03-04,15,Uniswap,UNI,$ 5.23B
2021-03-04,16,OKB,OKB,$ 4.90B
2021-03-04,17,Aave,AAVE,$ 4.60B
2021-03-04,18,Cosmos,ATOM,$ 3.97B
2021-03-04,19,Monero,XMR,$ 3.82B
2021-03-04,20,Theta Token,THETA,$ 3.73B
2021-03-04,21,Cronos,CRO,$ 3.62B
2021-03-04,22,IOTA,IOTA,$ 3.54B
2021-03-04,23,TRON,TRX,$ 3.38B
2021-03-04,24,Bitcoin SV,BSV,$ 3.38B
