date,index,name,ticker,market_cap
2021-02-16,1,Bitcoin,BTC,$ 907.46B
2021-02-16,2,Ethereum,ETH,$ 201.56B
2021-02-16,3,Tether,USDT,$ 32.28B
2021-02-16,4,Cardano,ADA,$ 27.14B
2021-02-16,5,Polkadot,DOT,$ 26.53B
2021-02-16,6,XRP,XRP,$ 21.95B
2021-02-16,7,Binance Coin,BNB,$ 19.88B
2021-02-16,8,Litecoin,LTC,$ 13.74B
2021-02-16,9,Bitcoin Cash,BCH,$ 12.88B
2021-02-16,10,Chainlink,LINK,$ 12.63B
2021-02-16,11,Stellar,XLM,$ 10.48B
2021-02-16,12,USD Coin,USDC,$ 7.46B
2021-02-16,13,Dogecoin,DOGE,$ 6.86B
2021-02-16,14,Aave,AAVE,$ 5.42B
2021-02-16,15,Cosmos,ATOM,$ 5.09B
2021-02-16,16,Bitcoin SV,BSV,$ 4.35B
2021-02-16,17,Monero,XMR,$ 3.88B
2021-02-16,18,Uniswap,UNI,$ 3.66B
2021-02-16,19,IOTA,IOTA,$ 3.45B
2021-02-16,20,TRON,TRX,$ 3.39B
2021-02-16,21,NEM,XEM,$ 3.38B
2021-02-16,22,Tezos,XTZ,$ 3.36B
2021-02-16,23,Terra Classic,LUNC,$ 2.93B
2021-02-16,24,NEO,NEO,$ 2.84B
