date,index,name,ticker,market_cap
2021-01-13,1,Bitcoin,BTC,$ 694.81B
2021-01-13,2,Ethereum,ETH,$ 128.73B
2021-01-13,3,Tether,USDT,$ 24.30B
2021-01-13,4,XRP,XRP,$ 13.24B
2021-01-13,5,Polkadot,DOT,$ 9.87B
2021-01-13,6,Cardano,ADA,$ 9.72B
2021-01-13,7,Litecoin,LTC,$ 9.61B
2021-01-13,8,Bitcoin Cash,BCH,$ 9.20B
2021-01-13,9,Stellar,XLM,$ 6.73B
2021-01-13,10,Chainlink,LINK,$ 6.41B
2021-01-13,11,Binance Coin,BNB,$ 5.72B
2021-01-13,12,USD Coin,USDC,$ 4.81B
2021-01-13,13,Bitcoin SV,BSV,$ 3.90B
2021-01-13,14,Monero,XMR,$ 3.02B
2021-01-13,15,Celsius Network,CEL,$ 2.22B
2021-01-13,16,NEM,XEM,$ 2.06B
2021-01-13,17,TRON,TRX,$ 1.98B
2021-01-13,18,Tezos,XTZ,$ 1.86B
2021-01-13,19,Theta Token,THETA,$ 1.80B
2021-01-13,20,OKB,OKB,$ 1.79B
2021-01-13,21,Aave,AAVE,$ 1.71B
2021-01-13,22,Synthetix,SNX,$ 1.69B
2021-01-13,23,NEO,NEO,$ 1.63B
2021-01-13,24,Cronos,CRO,$ 1.62B
