date,index,name,ticker,market_cap
2021-01-10,1,Bitcoin,BTC,$ 718.26B
2021-01-10,2,Ethereum,ETH,$ 146.18B
2021-01-10,3,Tether,USDT,$ 24.34B
2021-01-10,4,XRP,XRP,$ 13.72B
2021-01-10,5,Litecoin,LTC,$ 11.32B
2021-01-10,6,Bitcoin Cash,BCH,$ 11.21B
2021-01-10,7,Cardano,ADA,$ 9.67B
2021-01-10,8,Polkadot,DOT,$ 8.31B
2021-01-10,9,Chainlink,LINK,$ 6.62B
2021-01-10,10,Stellar,XLM,$ 6.42B
2021-01-10,11,Binance Coin,BNB,$ 6.13B
2021-01-10,12,USD Coin,USDC,$ 4.82B
2021-01-10,13,Bitcoin SV,BSV,$ 4.63B
2021-01-10,14,Monero,XMR,$ 3.12B
2021-01-10,15,Celsius Network,CEL,$ 2.42B
2021-01-10,16,TRON,TRX,$ 2.20B
2021-01-10,17,NEM,XEM,$ 2.11B
2021-01-10,18,OKB,OKB,$ 2.01B
2021-01-10,19,Tezos,XTZ,$ 1.98B
2021-01-10,20,NEO,NEO,$ 1.78B
2021-01-10,21,Cronos,CRO,$ 1.75B
2021-01-10,22,Theta Token,THETA,$ 1.72B
2021-01-10,23,Synthetix,SNX,$ 1.59B
2021-01-10,24,Aave,AAVE,$ 1.55B
