date,index,name,ticker,market_cap
2021-03-28,1,Bitcoin,BTC,$ 1.03T
2021-03-28,2,Ethereum,ETH,$ 193.39B
2021-03-28,3,Binance Coin,BNB,$ 41.20B
2021-03-28,4,Tether,USDT,$ 40.58B
2021-03-28,5,Cardano,ADA,$ 37.32B
2021-03-28,6,Polkadot,DOT,$ 28.70B
2021-03-28,7,XRP,XRP,$ 23.72B
2021-03-28,8,Litecoin,LTC,$ 12.19B
2021-03-28,9,Theta Token,THETA,$ 11.28B
2021-03-28,10,Chainlink,LINK,$ 11.02B
2021-03-28,11,USD Coin,USDC,$ 11.00B
2021-03-28,12,Bitcoin Cash,BCH,$ 9.27B
2021-03-28,13,Klaytn,KLAY,$ 8.98B
2021-03-28,14,Stellar,XLM,$ 8.96B
2021-03-28,15,Filecoin,FIL,$ 7.82B
2021-03-28,16,Terra Classic,LUNC,$ 7.27B
2021-03-28,17,Dogecoin,DOGE,$ 7.00B
2021-03-28,18,Cronos,CRO,$ 5.12B
2021-03-28,19,Uniswap,UNI,$ 5.04B
2021-03-28,20,VeChain,VET,$ 5.03B
2021-03-28,21,Solana,SOL,$ 4.92B
2021-03-28,22,Kusama,KSM,$ 4.27B
2021-03-28,23,Aave,AAVE,$ 4.24B
2021-03-28,24,TRON,TRX,$ 4.22B
