date,index,name,ticker,market_cap
2021-01-29,1,Bitcoin,BTC,$ 649.61B
2021-01-29,2,Ethereum,ETH,$ 159.66B
2021-01-29,3,Tether,USDT,$ 25.42B
2021-01-29,4,Polkadot,DOT,$ 15.21B
2021-01-29,5,XRP,XRP,$ 12.43B
2021-01-29,6,Cardano,ADA,$ 11.03B
2021-01-29,7,Chainlink,LINK,$ 9.25B
2021-01-29,8,Litecoin,LTC,$ 9.10B
2021-01-29,9,Bitcoin Cash,BCH,$ 7.63B
2021-01-29,10,Dogecoin,DOGE,$ 6.72B
2021-01-29,11,Stellar,XLM,$ 6.61B
2021-01-29,12,Binance Coin,BNB,$ 6.60B
2021-01-29,13,USD Coin,USDC,$ 5.78B
2021-01-29,14,Aave,AAVE,$ 3.56B
2021-01-29,15,Bitcoin SV,BSV,$ 3.23B
2021-01-29,16,Uniswap,UNI,$ 2.80B
2021-01-29,17,Monero,XMR,$ 2.50B
2021-01-29,18,Celsius Network,CEL,$ 2.29B
2021-01-29,19,TRON,TRX,$ 2.23B
2021-01-29,20,Tezos,XTZ,$ 2.20B
2021-01-29,21,NEM,XEM,$ 2.12B
2021-01-29,22,Synthetix,SNX,$ 1.94B
2021-01-29,23,Theta Token,THETA,$ 1.78B
2021-01-29,24,Cosmos,ATOM,$ 1.67B
