date,index,name,ticker,market_cap
2021-01-04,1,Bitcoin,BTC,$ 580.74B
2021-01-04,2,Ethereum,ETH,$ 115.72B
2021-01-04,3,Tether,USDT,$ 21.99B
2021-01-04,4,XRP,XRP,$ 10.05B
2021-01-04,5,Litecoin,LTC,$ 10.01B
2021-01-04,6,Polkadot,DOT,$ 8.35B
2021-01-04,7,Bitcoin Cash,BCH,$ 7.41B
2021-01-04,8,Cardano,ADA,$ 6.74B
2021-01-04,9,Binance Coin,BNB,$ 5.79B
2021-01-04,10,Chainlink,LINK,$ 5.30B
2021-01-04,11,USD Coin,USDC,$ 4.35B
2021-01-04,12,Stellar,XLM,$ 3.51B
2021-01-04,13,Bitcoin SV,BSV,$ 3.09B
2021-01-04,14,Celsius Network,CEL,$ 2.67B
2021-01-04,15,Monero,XMR,$ 2.33B
2021-01-04,16,OKB,OKB,$ 2.06B
2021-01-04,17,TRON,TRX,$ 2.01B
2021-01-04,18,NEM,XEM,$ 1.80B
2021-01-04,19,Tezos,XTZ,$ 1.67B
2021-01-04,20,Theta Token,THETA,$ 1.64B
2021-01-04,21,Cronos,CRO,$ 1.45B
2021-01-04,22,Multi-Collateral Dai,DAI,$ 1.32B
2021-01-04,23,VeChain,VET,$ 1.30B
2021-01-04,24,UNUS SED LEO,LEO,$ 1.30B
