date,index,name,ticker,market_cap
2021-02-05,1,Bitcoin,BTC,$ 704.78B
2021-02-05,2,Ethereum,ETH,$ 196.11B
2021-02-05,3,Tether,USDT,$ 27.80B
2021-02-05,4,XRP,XRP,$ 19.18B
2021-02-05,5,Polkadot,DOT,$ 18.92B
2021-02-05,6,Cardano,ADA,$ 16.89B
2021-02-05,7,Chainlink,LINK,$ 10.63B
2021-02-05,8,Binance Coin,BNB,$ 10.29B
2021-02-05,9,Litecoin,LTC,$ 10.19B
2021-02-05,10,Bitcoin Cash,BCH,$ 8.23B
2021-02-05,11,Stellar,XLM,$ 7.73B
2021-02-05,12,USD Coin,USDC,$ 6.36B
2021-02-05,13,Aave,AAVE,$ 6.32B
2021-02-05,14,Dogecoin,DOGE,$ 6.00B
2021-02-05,15,Uniswap,UNI,$ 3.90B
2021-02-05,16,Bitcoin SV,BSV,$ 3.46B
2021-02-05,17,Monero,XMR,$ 2.73B
2021-02-05,18,Synthetix,SNX,$ 2.64B
2021-02-05,19,Tezos,XTZ,$ 2.60B
2021-02-05,20,NEM,XEM,$ 2.52B
2021-02-05,21,Cosmos,ATOM,$ 2.52B
2021-02-05,22,TRON,TRX,$ 2.40B
2021-02-05,23,Compound,COMP,$ 2.39B
2021-02-05,24,Celsius Network,CEL,$ 2.24B
