date,index,name,ticker,market_cap
2021-02-27,1,Bitcoin,BTC,$ 867.90B
2021-02-27,2,Ethereum,ETH,$ 172.04B
2021-02-27,3,Cardano,ADA,$ 42.43B
2021-02-27,4,Binance Coin,BNB,$ 35.23B
2021-02-27,5,Tether,USDT,$ 35.05B
2021-02-27,6,Polkadot,DOT,$ 30.81B
2021-02-27,7,XRP,XRP,$ 19.14B
2021-02-27,8,Litecoin,LTC,$ 11.51B
2021-02-27,9,Chainlink,LINK,$ 11.04B
2021-02-27,10,Stellar,XLM,$ 10.21B
2021-02-27,11,Bitcoin Cash,BCH,$ 9.15B
2021-02-27,12,USD Coin,USDC,$ 8.83B
2021-02-27,13,Dogecoin,DOGE,$ 6.48B
2021-02-27,14,NEM,XEM,$ 5.42B
2021-02-27,15,OKB,OKB,$ 5.25B
2021-02-27,16,Uniswap,UNI,$ 4.33B
2021-02-27,17,Aave,AAVE,$ 4.28B
2021-02-27,18,Cosmos,ATOM,$ 4.13B
2021-02-27,19,Monero,XMR,$ 3.77B
2021-02-27,20,Cronos,CRO,$ 3.67B
2021-02-27,21,Solana,SOL,$ 3.59B
2021-02-27,22,Bitcoin SV,BSV,$ 3.49B
2021-02-27,23,IOTA,IOTA,$ 3.25B
2021-02-27,24,TRON,TRX,$ 3.15B
