date,index,name,ticker,market_cap
2021-03-23,1,Bitcoin,BTC,$ 1.02T
2021-03-23,2,Ethereum,ETH,$ 192.77B
2021-03-23,3,Tether,USDT,$ 39.72B
2021-03-23,4,Binance Coin,BNB,$ 39.51B
2021-03-23,5,Cardano,ADA,$ 35.40B
2021-03-23,6,Polkadot,DOT,$ 30.99B
2021-03-23,7,XRP,XRP,$ 24.00B
2021-03-23,8,Litecoin,LTC,$ 12.33B
2021-03-23,9,Theta Token,THETA,$ 11.53B
2021-03-23,10,Chainlink,LINK,$ 11.22B
2021-03-23,11,USD Coin,USDC,$ 10.30B
2021-03-23,12,Bitcoin Cash,BCH,$ 9.64B
2021-03-23,13,Stellar,XLM,$ 9.03B
2021-03-23,14,Dogecoin,DOGE,$ 6.98B
2021-03-23,15,Terra Classic,LUNC,$ 6.83B
2021-03-23,16,Uniswap,UNI,$ 5.69B
2021-03-23,17,Cronos,CRO,$ 5.48B
2021-03-23,18,Filecoin,FIL,$ 4.95B
2021-03-23,19,VeChain,VET,$ 4.65B
2021-03-23,20,IOTA,IOTA,$ 4.49B
2021-03-23,21,Aave,AAVE,$ 4.14B
2021-03-23,22,Cosmos,ATOM,$ 4.02B
2021-03-23,23,Bitcoin SV,BSV,$ 4.02B
2021-03-23,24,Monero,XMR,$ 3.95B
