date,index,name,ticker,market_cap
2021-03-26,1,Bitcoin,BTC,$ 1.02T
2021-03-26,2,Ethereum,ETH,$ 194.28B
2021-03-26,3,Tether,USDT,$ 40.38B
2021-03-26,4,Binance Coin,BNB,$ 39.14B
2021-03-26,5,Cardano,ADA,$ 38.10B
2021-03-26,6,Polkadot,DOT,$ 29.74B
2021-03-26,7,XRP,XRP,$ 24.11B
2021-03-26,8,Litecoin,LTC,$ 12.22B
2021-03-26,9,Chainlink,LINK,$ 11.39B
2021-03-26,10,USD Coin,USDC,$ 10.81B
2021-03-26,11,Theta Token,THETA,$ 10.75B
2021-03-26,12,Bitcoin Cash,BCH,$ 9.41B
2021-03-26,13,Stellar,XLM,$ 8.73B
2021-03-26,14,Terra Classic,LUNC,$ 7.49B
2021-03-26,15,Klaytn,KLAY,$ 7.47B
2021-03-26,16,Filecoin,FIL,$ 7.06B
2021-03-26,17,Dogecoin,DOGE,$ 6.90B
2021-03-26,18,Cronos,CRO,$ 5.35B
2021-03-26,19,Uniswap,UNI,$ 5.24B
2021-03-26,20,VeChain,VET,$ 4.98B
2021-03-26,21,Aave,AAVE,$ 4.47B
2021-03-26,22,TRON,TRX,$ 4.26B
2021-03-26,23,IOTA,IOTA,$ 3.99B
2021-03-26,24,Cosmos,ATOM,$ 3.94B
