date,index,name,ticker,market_cap
2021-02-08,1,Bitcoin,BTC,$ 831.09B
2021-02-08,2,Ethereum,ETH,$ 195.98B
2021-02-08,3,Tether,USDT,$ 28.89B
2021-02-08,4,Cardano,ADA,$ 21.62B
2021-02-08,5,Polkadot,DOT,$ 20.78B
2021-02-08,6,XRP,XRP,$ 19.41B
2021-02-08,7,Binance Coin,BNB,$ 11.91B
2021-02-08,8,Litecoin,LTC,$ 10.93B
2021-02-08,9,Chainlink,LINK,$ 10.20B
2021-02-08,10,Dogecoin,DOGE,$ 10.07B
2021-02-08,11,Bitcoin Cash,BCH,$ 8.88B
2021-02-08,12,Stellar,XLM,$ 8.76B
2021-02-08,13,USD Coin,USDC,$ 6.52B
2021-02-08,14,Aave,AAVE,$ 6.03B
2021-02-08,15,Bitcoin SV,BSV,$ 3.55B
2021-02-08,16,Uniswap,UNI,$ 3.48B
2021-02-08,17,Cosmos,ATOM,$ 3.00B
2021-02-08,18,NEM,XEM,$ 2.86B
2021-02-08,19,Monero,XMR,$ 2.86B
2021-02-08,20,Terra Classic,LUNC,$ 2.70B
2021-02-08,21,TRON,TRX,$ 2.69B
2021-02-08,22,Tezos,XTZ,$ 2.58B
2021-02-08,23,Synthetix,SNX,$ 2.47B
2021-02-08,24,Avalanche,AVAX,$ 2.36B
