date,index,name,ticker,market_cap
2021-02-03,1,Bitcoin,BTC,$ 696.20B
2021-02-03,2,Ethereum,ETH,$ 187.90B
2021-02-03,3,Tether,USDT,$ 27.04B
2021-02-03,4,Polkadot,DOT,$ 17.80B
2021-02-03,5,XRP,XRP,$ 17.05B
2021-02-03,6,Cardano,ADA,$ 13.87B
2021-02-03,7,Litecoin,LTC,$ 10.30B
2021-02-03,8,Chainlink,LINK,$ 10.02B
2021-02-03,9,Bitcoin Cash,BCH,$ 8.30B
2021-02-03,10,Binance Coin,BNB,$ 8.05B
2021-02-03,11,Stellar,XLM,$ 7.62B
2021-02-03,12,USD Coin,USDC,$ 6.08B
2021-02-03,13,Dogecoin,DOGE,$ 4.67B
2021-02-03,14,Aave,AAVE,$ 4.49B
2021-02-03,15,Uniswap,UNI,$ 3.59B
2021-02-03,16,Bitcoin SV,BSV,$ 3.43B
2021-02-03,17,Monero,XMR,$ 2.72B
2021-02-03,18,NEM,XEM,$ 2.52B
2021-02-03,19,TRON,TRX,$ 2.32B
2021-02-03,20,Tezos,XTZ,$ 2.30B
2021-02-03,21,Celsius Network,CEL,$ 2.24B
2021-02-03,22,Synthetix,SNX,$ 1.97B
2021-02-03,23,Cosmos,ATOM,$ 1.95B
2021-02-03,24,Theta Token,THETA,$ 1.87B
