date,index,name,ticker,market_cap
2021-03-20,1,Bitcoin,BTC,$ 1.09T
2021-03-20,2,Ethereum,ETH,$ 211.36B
2021-03-20,3,Binance Coin,BNB,$ 41.23B
2021-03-20,4,Tether,USDT,$ 39.74B
2021-03-20,5,Cardano,ADA,$ 38.75B
2021-03-20,6,Polkadot,DOT,$ 34.45B
2021-03-20,7,XRP,XRP,$ 23.30B
2021-03-20,8,Litecoin,LTC,$ 13.50B
2021-03-20,9,Chainlink,LINK,$ 12.53B
2021-03-20,10,Bitcoin Cash,BCH,$ 10.14B
2021-03-20,11,USD Coin,USDC,$ 10.05B
2021-03-20,12,Stellar,XLM,$ 9.68B
2021-03-20,13,Terra Classic,LUNC,$ 8.58B
2021-03-20,14,Dogecoin,DOGE,$ 7.73B
2021-03-20,15,Theta Token,THETA,$ 7.38B
2021-03-20,16,Uniswap,UNI,$ 5.90B
2021-03-20,17,Cronos,CRO,$ 5.68B
2021-03-20,18,VeChain,VET,$ 5.12B
2021-03-20,19,Filecoin,FIL,$ 4.89B
2021-03-20,20,Aave,AAVE,$ 4.69B
2021-03-20,21,Cosmos,ATOM,$ 4.62B
2021-03-20,22,Avalanche,AVAX,$ 4.52B
2021-03-20,23,Monero,XMR,$ 4.18B
2021-03-20,24,TRON,TRX,$ 4.17B
