date,index,name,ticker,market_cap
2021-01-18,1,Bitcoin,BTC,$ 675.35B
2021-01-18,2,Ethereum,ETH,$ 141.60B
2021-01-18,3,Tether,USDT,$ 24.37B
2021-01-18,4,Polkadot,DOT,$ 14.49B
2021-01-18,5,XRP,XRP,$ 12.27B
2021-01-18,6,Cardano,ADA,$ 11.66B
2021-01-18,7,Litecoin,LTC,$ 9.89B
2021-01-18,8,Bitcoin Cash,BCH,$ 9.21B
2021-01-18,9,Chainlink,LINK,$ 8.69B
2021-01-18,10,Stellar,XLM,$ 6.66B
2021-01-18,11,Binance Coin,BNB,$ 6.39B
2021-01-18,12,USD Coin,USDC,$ 5.14B
2021-01-18,13,Bitcoin SV,BSV,$ 3.80B
2021-01-18,14,Monero,XMR,$ 2.78B
2021-01-18,15,Aave,AAVE,$ 2.36B
2021-01-18,16,Tezos,XTZ,$ 2.27B
2021-01-18,17,Celsius Network,CEL,$ 2.15B
2021-01-18,18,TRON,TRX,$ 2.09B
2021-01-18,19,NEM,XEM,$ 2.08B
2021-01-18,20,Cosmos,ATOM,$ 1.99B
2021-01-18,21,Cronos,CRO,$ 1.94B
2021-01-18,22,NEO,NEO,$ 1.93B
2021-01-18,23,OKB,OKB,$ 1.86B
2021-01-18,24,Synthetix,SNX,$ 1.78B
