date,index,name,ticker,market_cap
2021-01-25,1,Bitcoin,BTC,$ 602.77B
2021-01-25,2,Ethereum,ETH,$ 151.59B
2021-01-25,3,Tether,USDT,$ 24.88B
2021-01-25,4,Polkadot,DOT,$ 15.76B
2021-01-25,5,XRP,XRP,$ 11.69B
2021-01-25,6,Cardano,ADA,$ 10.83B
2021-01-25,7,Chainlink,LINK,$ 9.37B
2021-01-25,8,Litecoin,LTC,$ 9.14B
2021-01-25,9,Bitcoin Cash,BCH,$ 8.12B
2021-01-25,10,Binance Coin,BNB,$ 6.34B
2021-01-25,11,Stellar,XLM,$ 5.82B
2021-01-25,12,USD Coin,USDC,$ 5.59B
2021-01-25,13,Bitcoin SV,BSV,$ 3.30B
2021-01-25,14,Aave,AAVE,$ 3.04B
2021-01-25,15,Monero,XMR,$ 2.46B
2021-01-25,16,Celsius Network,CEL,$ 2.23B
2021-01-25,17,Tezos,XTZ,$ 2.23B
2021-01-25,18,Uniswap,UNI,$ 2.08B
2021-01-25,19,NEM,XEM,$ 2.00B
2021-01-25,20,TRON,TRX,$ 1.98B
2021-01-25,21,Theta Token,THETA,$ 1.84B
2021-01-25,22,Synthetix,SNX,$ 1.81B
2021-01-25,23,VeChain,VET,$ 1.66B
2021-01-25,24,NEO,NEO,$ 1.65B
