date,index,name,ticker,market_cap
2021-01-03,1,Bitcoin,BTC,$ 620.58B
2021-01-03,2,Ethereum,ETH,$ 110.94B
2021-01-03,3,Tether,USDT,$ 21.42B
2021-01-03,4,Litecoin,LTC,$ 10.40B
2021-01-03,5,XRP,XRP,$ 9.84B
2021-01-03,6,Polkadot,DOT,$ 8.73B
2021-01-03,7,Bitcoin Cash,BCH,$ 7.62B
2021-01-03,8,Cardano,ADA,$ 6.26B
2021-01-03,9,Binance Coin,BNB,$ 5.85B
2021-01-03,10,Chainlink,LINK,$ 5.37B
2021-01-03,11,USD Coin,USDC,$ 4.24B
2021-01-03,12,Bitcoin SV,BSV,$ 3.16B
2021-01-03,13,Stellar,XLM,$ 2.95B
2021-01-03,14,Celsius Network,CEL,$ 2.89B
2021-01-03,15,Monero,XMR,$ 2.47B
2021-01-03,16,OKB,OKB,$ 2.17B
2021-01-03,17,TRON,TRX,$ 1.95B
2021-01-03,18,Theta Token,THETA,$ 1.93B
2021-01-03,19,NEM,XEM,$ 1.89B
2021-01-03,20,Tezos,XTZ,$ 1.61B
2021-01-03,21,VeChain,VET,$ 1.41B
2021-01-03,22,Cronos,CRO,$ 1.36B
2021-01-03,23,UNUS SED LEO,LEO,$ 1.32B
2021-01-03,24,Dogecoin,DOGE,$ 1.31B
