date,index,name,ticker,market_cap
2021-03-07,1,Bitcoin,BTC,$ 938.38B
2021-03-07,2,Ethereum,ETH,$ 192.42B
2021-03-07,3,Tether,USDT,$ 36.57B
2021-03-07,4,Binance Coin,BNB,$ 36.52B
2021-03-07,5,Cardano,ADA,$ 35.56B
2021-03-07,6,Polkadot,DOT,$ 30.97B
2021-03-07,7,XRP,XRP,$ 20.04B
2021-03-07,8,Litecoin,LTC,$ 12.52B
2021-03-07,9,Chainlink,LINK,$ 11.56B
2021-03-07,10,Bitcoin Cash,BCH,$ 9.53B
2021-03-07,11,Stellar,XLM,$ 9.23B
2021-03-07,12,USD Coin,USDC,$ 9.17B
2021-03-07,13,Dogecoin,DOGE,$ 6.62B
2021-03-07,14,NEM,XEM,$ 6.46B
2021-03-07,15,Uniswap,UNI,$ 5.96B
2021-03-07,16,Aave,AAVE,$ 5.02B
2021-03-07,17,OKB,OKB,$ 4.84B
2021-03-07,18,Cosmos,ATOM,$ 4.04B
2021-03-07,19,Cronos,CRO,$ 3.80B
2021-03-07,20,Theta Token,THETA,$ 3.74B
2021-03-07,21,Monero,XMR,$ 3.71B
2021-03-07,22,Solana,SOL,$ 3.61B
2021-03-07,23,IOTA,IOTA,$ 3.60B
2021-03-07,24,Bitcoin SV,BSV,$ 3.44B
