date,index,name,ticker,market_cap
2021-03-25,1,Bitcoin,BTC,$ 976.04B
2021-03-25,2,Ethereum,ETH,$ 184.90B
2021-03-25,3,Tether,USDT,$ 40.48B
2021-03-25,4,Binance Coin,BNB,$ 36.72B
2021-03-25,5,Cardano,ADA,$ 35.25B
2021-03-25,6,Polkadot,DOT,$ 27.41B
2021-03-25,7,XRP,XRP,$ 22.50B
2021-03-25,8,Litecoin,LTC,$ 11.65B
2021-03-25,9,Theta Token,THETA,$ 11.20B
2021-03-25,10,Chainlink,LINK,$ 10.82B
2021-03-25,11,USD Coin,USDC,$ 10.57B
2021-03-25,12,Bitcoin Cash,BCH,$ 8.95B
2021-03-25,13,Stellar,XLM,$ 8.36B
2021-03-25,14,Klaytn,KLAY,$ 7.03B
2021-03-25,15,Terra Classic,LUNC,$ 6.79B
2021-03-25,16,Dogecoin,DOGE,$ 6.66B
2021-03-25,17,Filecoin,FIL,$ 5.54B
2021-03-25,18,Cronos,CRO,$ 5.29B
2021-03-25,19,Uniswap,UNI,$ 4.93B
2021-03-25,20,VeChain,VET,$ 4.60B
2021-03-25,21,Aave,AAVE,$ 4.11B
2021-03-25,22,Monero,XMR,$ 3.92B
2021-03-25,23,IOTA,IOTA,$ 3.82B
2021-03-25,24,TRON,TRX,$ 3.73B
