date,index,name,ticker,market_cap
2021-01-09,1,Bitcoin,BTC,$ 751.64B
2021-01-09,2,Ethereum,ETH,$ 147.74B
2021-01-09,3,Tether,USDT,$ 23.82B
2021-01-09,4,XRP,XRP,$ 14.30B
2021-01-09,5,Litecoin,LTC,$ 11.72B
2021-01-09,6,Cardano,ADA,$ 10.50B
2021-01-09,7,Bitcoin Cash,BCH,$ 10.19B
2021-01-09,8,Polkadot,DOT,$ 8.69B
2021-01-09,9,Stellar,XLM,$ 6.95B
2021-01-09,10,Chainlink,LINK,$ 6.92B
2021-01-09,11,Binance Coin,BNB,$ 6.33B
2021-01-09,12,Bitcoin SV,BSV,$ 5.28B
2021-01-09,13,USD Coin,USDC,$ 4.76B
2021-01-09,14,Monero,XMR,$ 2.61B
2021-01-09,15,Celsius Network,CEL,$ 2.42B
2021-01-09,16,TRON,TRX,$ 2.27B
2021-01-09,17,NEM,XEM,$ 2.17B
2021-01-09,18,OKB,OKB,$ 2.06B
2021-01-09,19,Tezos,XTZ,$ 2.03B
2021-01-09,20,Cronos,CRO,$ 1.90B
2021-01-09,21,Theta Token,THETA,$ 1.80B
2021-01-09,22,VeChain,VET,$ 1.64B
2021-01-09,23,NEO,NEO,$ 1.50B
2021-01-09,24,Synthetix,SNX,$ 1.49B
