date,index,name,ticker,market_cap
2021-03-16,1,Bitcoin,BTC,$ 1.06T
2021-03-16,2,Ethereum,ETH,$ 206.62B
2021-03-16,3,Binance Coin,BNB,$ 39.74B
2021-03-16,4,Tether,USDT,$ 38.94B
2021-03-16,5,Cardano,ADA,$ 38.61B
2021-03-16,6,Polkadot,DOT,$ 31.42B
2021-03-16,7,XRP,XRP,$ 19.88B
2021-03-16,8,Litecoin,LTC,$ 13.40B
2021-03-16,9,Chainlink,LINK,$ 11.46B
2021-03-16,10,Bitcoin Cash,BCH,$ 9.84B
2021-03-16,11,USD Coin,USDC,$ 9.52B
2021-03-16,12,Stellar,XLM,$ 8.95B
2021-03-16,13,Terra Classic,LUNC,$ 7.96B
2021-03-16,14,Dogecoin,DOGE,$ 7.54B
2021-03-16,15,Theta Token,THETA,$ 6.18B
2021-03-16,16,Uniswap,UNI,$ 5.40B
2021-03-16,17,Cronos,CRO,$ 4.89B
2021-03-16,18,Aave,AAVE,$ 4.61B
2021-03-16,19,Cosmos,ATOM,$ 4.44B
2021-03-16,20,OKB,OKB,$ 4.13B
2021-03-16,21,Monero,XMR,$ 4.09B
2021-03-16,22,Avalanche,AVAX,$ 4.09B
2021-03-16,23,VeChain,VET,$ 4.09B
2021-03-16,24,FTX Token,FTT,$ 3.79B
