date,index,name,ticker,market_cap
2021-03-10,1,Bitcoin,BTC,$ 1.06T
2021-03-10,2,Ethereum,ETH,$ 209.81B
2021-03-10,3,Binance Coin,BNB,$ 43.77B
2021-03-10,4,Tether,USDT,$ 37.11B
2021-03-10,5,Cardano,ADA,$ 36.20B
2021-03-10,6,Polkadot,DOT,$ 34.34B
2021-03-10,7,XRP,XRP,$ 20.12B
2021-03-10,8,Litecoin,LTC,$ 13.59B
2021-03-10,9,Chainlink,LINK,$ 12.35B
2021-03-10,10,Bitcoin Cash,BCH,$ 10.40B
2021-03-10,11,Stellar,XLM,$ 9.38B
2021-03-10,12,USD Coin,USDC,$ 9.21B
2021-03-10,13,Dogecoin,DOGE,$ 7.26B
2021-03-10,14,Uniswap,UNI,$ 5.70B
2021-03-10,15,Theta Token,THETA,$ 5.49B
2021-03-10,16,NEM,XEM,$ 5.46B
2021-03-10,17,Aave,AAVE,$ 5.15B
2021-03-10,18,OKB,OKB,$ 4.76B
2021-03-10,19,Terra Classic,LUNC,$ 4.46B
2021-03-10,20,Cronos,CRO,$ 4.20B
2021-03-10,21,Cosmos,ATOM,$ 4.18B
2021-03-10,22,Monero,XMR,$ 3.97B
2021-03-10,23,Avalanche,AVAX,$ 3.83B
2021-03-10,24,Solana,SOL,$ 3.83B
