date,index,name,ticker,market_cap
2021-01-02,1,Bitcoin,BTC,$ 594.26B
2021-01-02,2,Ethereum,ETH,$ 87.79B
2021-01-02,3,Tether,USDT,$ 21.22B
2021-01-02,4,XRP,XRP,$ 9.62B
2021-01-02,5,Litecoin,LTC,$ 8.97B
2021-01-02,6,Polkadot,DOT,$ 8.14B
2021-01-02,7,Bitcoin Cash,BCH,$ 6.54B
2021-01-02,8,Cardano,ADA,$ 5.58B
2021-01-02,9,Binance Coin,BNB,$ 5.48B
2021-01-02,10,Chainlink,LINK,$ 4.79B
2021-01-02,11,USD Coin,USDC,$ 4.12B
2021-01-02,12,Bitcoin SV,BSV,$ 3.01B
2021-01-02,13,Stellar,XLM,$ 2.81B
2021-01-02,14,Celsius Network,CEL,$ 2.65B
2021-01-02,15,Monero,XMR,$ 2.52B
2021-01-02,16,OKB,OKB,$ 2.37B
2021-01-02,17,Theta Token,THETA,$ 2.03B
2021-01-02,18,NEM,XEM,$ 1.83B
2021-01-02,19,TRON,TRX,$ 1.80B
2021-01-02,20,Tezos,XTZ,$ 1.49B
2021-01-02,21,Cronos,CRO,$ 1.40B
2021-01-02,22,Dogecoin,DOGE,$ 1.39B
2021-01-02,23,UNUS SED LEO,LEO,$ 1.35B
2021-01-02,24,Multi-Collateral Dai,DAI,$ 1.18B
