date,index,name,ticker,market_cap
2021-02-07,1,Bitcoin,BTC,$ 717.17B
2021-02-07,2,Ethereum,ETH,$ 182.14B
2021-02-07,3,Tether,USDT,$ 28.64B
2021-02-07,4,Cardano,ADA,$ 19.76B
2021-02-07,5,XRP,XRP,$ 18.11B
2021-02-07,6,Polkadot,DOT,$ 17.58B
2021-02-07,7,Binance Coin,BNB,$ 10.41B
2021-02-07,8,Dogecoin,DOGE,$ 10.32B
2021-02-07,9,Litecoin,LTC,$ 9.98B
2021-02-07,10,Chainlink,LINK,$ 9.94B
2021-02-07,11,Stellar,XLM,$ 8.43B
2021-02-07,12,Bitcoin Cash,BCH,$ 8.25B
2021-02-07,13,USD Coin,USDC,$ 6.49B
2021-02-07,14,Aave,AAVE,$ 5.67B
2021-02-07,15,Bitcoin SV,BSV,$ 3.42B
2021-02-07,16,Uniswap,UNI,$ 3.32B
2021-02-07,17,Cosmos,ATOM,$ 2.78B
2021-02-07,18,Monero,XMR,$ 2.66B
2021-02-07,19,NEM,XEM,$ 2.66B
2021-02-07,20,Tezos,XTZ,$ 2.49B
2021-02-07,21,TRON,TRX,$ 2.37B
2021-02-07,22,Synthetix,SNX,$ 2.25B
2021-02-07,23,Celsius Network,CEL,$ 2.25B
2021-02-07,24,Compound,COMP,$ 2.04B
