date,index,name,ticker,market_cap
2021-03-08,1,Bitcoin,BTC,$ 963.36B
2021-03-08,2,Ethereum,ETH,$ 205.47B
2021-03-08,3,Binance Coin,BNB,$ 36.48B
2021-03-08,4,Tether,USDT,$ 36.48B
2021-03-08,5,Cardano,ADA,$ 35.04B
2021-03-08,6,Polkadot,DOT,$ 30.86B
2021-03-08,7,XRP,XRP,$ 20.48B
2021-03-08,8,Chainlink,LINK,$ 12.77B
2021-03-08,9,Litecoin,LTC,$ 12.59B
2021-03-08,10,Bitcoin Cash,BCH,$ 9.74B
2021-03-08,11,Stellar,XLM,$ 9.31B
2021-03-08,12,USD Coin,USDC,$ 9.13B
2021-03-08,13,Dogecoin,DOGE,$ 7.61B
2021-03-08,14,NEM,XEM,$ 6.29B
2021-03-08,15,Uniswap,UNI,$ 6.03B
2021-03-08,16,Aave,AAVE,$ 5.30B
2021-03-08,17,OKB,OKB,$ 4.71B
2021-03-08,18,Theta Token,THETA,$ 4.18B
2021-03-08,19,Cosmos,ATOM,$ 4.02B
2021-03-08,20,Monero,XMR,$ 3.92B
2021-03-08,21,Cronos,CRO,$ 3.83B
2021-03-08,22,Terra Classic,LUNC,$ 3.81B
2021-03-08,23,IOTA,IOTA,$ 3.60B
2021-03-08,24,VeChain,VET,$ 3.57B
