date,index,name,ticker,market_cap
2020-07-27,1,Bitcoin,BTC,$ 206.41B
2020-07-27,2,Ethereum,ETH,$ 36.48B
2020-07-27,3,Tether,USDT,$ 10.21B
2020-07-27,4,XRP,XRP,$ 9.81B
2020-07-27,5,Bitcoin Cash,BCH,$ 5.03B
2020-07-27,6,Cardano,ADA,$ 4.38B
2020-07-27,7,Bitcoin SV,BSV,$ 3.86B
2020-07-27,8,Litecoin,LTC,$ 3.53B
2020-07-27,9,Cronos,CRO,$ 3.08B
2020-07-27,10,Binance Coin,BNB,$ 2.86B
2020-07-27,11,Chainlink,LINK,$ 2.46B
2020-07-27,12,Tezos,XTZ,$ 2.01B
2020-07-27,13,Stellar,XLM,$ 1.93B
2020-07-27,14,OKB,OKB,$ 1.65B
2020-07-27,15,Monero,XMR,$ 1.39B
2020-07-27,16,TRON,TRX,$ 1.26B
2020-07-27,17,UNUS SED LEO,LEO,$ 1.23B
2020-07-27,18,USD Coin,USDC,$ 1.18B
2020-07-27,19,Huobi Token,HT,$ 966.90M
2020-07-27,20,VeChain,VET,$ 857.92M
2020-07-27,21,Ethereum Classic,ETC,$ 832.80M
2020-07-27,22,NEO,NEO,$ 815.43M
2020-07-27,23,Dash,DASH,$ 756.82M
2020-07-27,24,IOTA,IOTA,$ 749.42M
