date,index,name,ticker,market_cap
2020-10-19,1,Bitcoin,BTC,$ 217.56B
2020-10-19,2,Ethereum,ETH,$ 42.86B
2020-10-19,3,Tether,USDT,$ 15.81B
2020-10-19,4,XRP,XRP,$ 10.70B
2020-10-19,5,Bitcoin Cash,BCH,$ 4.63B
2020-10-19,6,Binance Coin,BNB,$ 4.33B
2020-10-19,7,Chainlink,LINK,$ 4.24B
2020-10-19,8,Polkadot,DOT,$ 3.61B
2020-10-19,9,Cardano,ADA,$ 3.45B
2020-10-19,10,Litecoin,LTC,$ 3.17B
2020-10-19,11,Bitcoin SV,BSV,$ 2.98B
2020-10-19,12,USD Coin,USDC,$ 2.74B
2020-10-19,13,Cronos,CRO,$ 2.29B
2020-10-19,14,Monero,XMR,$ 2.23B
2020-10-19,15,Stellar,XLM,$ 1.78B
2020-10-19,16,TRON,TRX,$ 1.73B
2020-10-19,17,Tezos,XTZ,$ 1.59B
2020-10-19,18,OKB,OKB,$ 1.28B
2020-10-19,19,NEO,NEO,$ 1.22B
2020-10-19,20,UNUS SED LEO,LEO,$ 1.18B
2020-10-19,21,Cosmos,ATOM,$ 1.12B
2020-10-19,22,NEM,XEM,$ 1.01B
2020-10-19,23,Huobi Token,HT,$ 910.97M
2020-10-19,24,Multi-Collateral Dai,DAI,$ 876.62M
