date,index,name,ticker,market_cap
2020-05-30,1,Bitcoin,BTC,$ 175.95B
2020-05-30,2,Ethereum,ETH,$ 26.89B
2020-05-30,3,Tether,USDT,$ 9.07B
2020-05-30,4,XRP,XRP,$ 8.87B
2020-05-30,5,Bitcoin Cash,BCH,$ 4.57B
2020-05-30,6,Bitcoin SV,BSV,$ 3.68B
2020-05-30,7,Litecoin,LTC,$ 3.07B
2020-05-30,8,Binance Coin,BNB,$ 2.74B
2020-05-30,9,Tezos,XTZ,$ 2.06B
2020-05-30,10,Cardano,ADA,$ 1.99B
2020-05-30,11,OKB,OKB,$ 1.50B
2020-05-30,12,Stellar,XLM,$ 1.46B
2020-05-30,13,Chainlink,LINK,$ 1.44B
2020-05-30,14,Monero,XMR,$ 1.19B
2020-05-30,15,UNUS SED LEO,LEO,$ 1.16B
2020-05-30,16,TRON,TRX,$ 1.08B
2020-05-30,17,Huobi Token,HT,$ 905.05M
2020-05-30,18,Cronos,CRO,$ 867.54M
2020-05-30,19,Ethereum Classic,ETC,$ 863.04M
2020-05-30,20,NEO,NEO,$ 772.40M
2020-05-30,21,USD Coin,USDC,$ 746.49M
2020-05-30,22,Dash,DASH,$ 746.26M
2020-05-30,23,IOTA,IOTA,$ 593.55M
2020-05-30,24,Cosmos,ATOM,$ 533.93M
