date,index,name,ticker,market_cap
2020-03-09,1,Bitcoin,BTC,$ 141.99B
2020-03-09,2,Ethereum,ETH,$ 21.44B
2020-03-09,3,XRP,XRP,$ 8.87B
2020-03-09,4,Bitcoin Cash,BCH,$ 4.86B
2020-03-09,5,Tether,USDT,$ 4.30B
2020-03-09,6,Bitcoin SV,BSV,$ 3.55B
2020-03-09,7,Litecoin,LTC,$ 3.12B
2020-03-09,8,Binance Coin,BNB,$ 2.55B
2020-03-09,9,Tezos,XTZ,$ 1.71B
2020-03-09,10,Chainlink,LINK,$ 1.38B
2020-03-09,11,Cardano,ADA,$ 1.05B
2020-03-09,12,Stellar,XLM,$ 1.01B
2020-03-09,13,TRON,TRX,$ 979.69M
2020-03-09,14,UNUS SED LEO,LEO,$ 965.27M
2020-03-09,15,Huobi Token,HT,$ 962.72M
2020-03-09,16,Monero,XMR,$ 938.47M
2020-03-09,17,Ethereum Classic,ETC,$ 786.31M
2020-03-09,18,NEO,NEO,$ 682.11M
2020-03-09,19,Dash,DASH,$ 657.98M
2020-03-09,20,Cosmos,ATOM,$ 564.44M
2020-03-09,21,IOTA,IOTA,$ 518.73M
2020-03-09,22,Cronos,CRO,$ 506.32M
2020-03-09,23,USD Coin,USDC,$ 459.31M
2020-03-09,24,NEM,XEM,$ 382.91M
