date,index,name,ticker,market_cap
2020-04-30,1,Bitcoin,BTC,$ 160.00B
2020-04-30,2,Ethereum,ETH,$ 23.12B
2020-04-30,3,XRP,XRP,$ 9.26B
2020-04-30,4,Tether,USDT,$ 7.70B
2020-04-30,5,Bitcoin Cash,BCH,$ 4.63B
2020-04-30,6,Bitcoin SV,BSV,$ 3.84B
2020-04-30,7,Litecoin,LTC,$ 3.02B
2020-04-30,8,Binance Coin,BNB,$ 2.66B
2020-04-30,9,Tezos,XTZ,$ 1.96B
2020-04-30,10,OKB,OKB,$ 1.52B
2020-04-30,11,Stellar,XLM,$ 1.40B
2020-04-30,12,Chainlink,LINK,$ 1.31B
2020-04-30,13,Cardano,ADA,$ 1.26B
2020-04-30,14,Monero,XMR,$ 1.10B
2020-04-30,15,UNUS SED LEO,LEO,$ 1.04B
2020-04-30,16,TRON,TRX,$ 1.02B
2020-04-30,17,Huobi Token,HT,$ 939.66M
2020-04-30,18,Dash,DASH,$ 772.34M
2020-04-30,19,Ethereum Classic,ETC,$ 753.71M
2020-04-30,20,USD Coin,USDC,$ 725.93M
2020-04-30,21,NEO,NEO,$ 628.50M
2020-04-30,22,Cronos,CRO,$ 604.38M
2020-04-30,23,Cosmos,ATOM,$ 532.02M
2020-04-30,24,IOTA,IOTA,$ 497.39M
