date,index,name,ticker,market_cap
2020-01-19,1,Bitcoin,BTC,$ 157.06B
2020-01-19,2,Ethereum,ETH,$ 18.06B
2020-01-19,3,XRP,XRP,$ 10.12B
2020-01-19,4,Bitcoin Cash,BCH,$ 6.05B
2020-01-19,5,Bitcoin SV,BSV,$ 4.76B
2020-01-19,6,Tether,USDT,$ 4.24B
2020-01-19,7,Litecoin,LTC,$ 3.64B
2020-01-19,8,Binance Coin,BNB,$ 2.68B
2020-01-19,9,Stellar,XLM,$ 1.20B
2020-01-19,10,Monero,XMR,$ 1.12B
2020-01-19,11,TRON,TRX,$ 1.10B
2020-01-19,12,Cardano,ADA,$ 1.10B
2020-01-19,13,Tezos,XTZ,$ 993.63M
2020-01-19,14,Ethereum Classic,ETC,$ 967.85M
2020-01-19,15,Dash,DASH,$ 958.74M
2020-01-19,16,Chainlink,LINK,$ 910.00M
2020-01-19,17,Cosmos,ATOM,$ 863.82M
2020-01-19,18,UNUS SED LEO,LEO,$ 857.29M
2020-01-19,19,NEO,NEO,$ 785.10M
2020-01-19,20,Huobi Token,HT,$ 757.63M
2020-01-19,21,IOTA,IOTA,$ 681.69M
2020-01-19,22,Cronos,CRO,$ 483.68M
2020-01-19,23,USD Coin,USDC,$ 444.44M
2020-01-19,24,Ontology,ONT,$ 413.67M
