date,index,name,ticker,market_cap
2020-05-28,1,Bitcoin,BTC,$ 173.94B
2020-05-28,2,Ethereum,ETH,$ 23.87B
2020-05-28,3,Tether,USDT,$ 9.02B
2020-05-28,4,XRP,XRP,$ 8.58B
2020-05-28,5,Bitcoin Cash,BCH,$ 4.37B
2020-05-28,6,Bitcoin SV,BSV,$ 3.49B
2020-05-28,7,Litecoin,LTC,$ 2.87B
2020-05-28,8,Binance Coin,BNB,$ 2.63B
2020-05-28,9,Tezos,XTZ,$ 1.99B
2020-05-28,10,Cardano,ADA,$ 1.65B
2020-05-28,11,OKB,OKB,$ 1.47B
2020-05-28,12,Stellar,XLM,$ 1.39B
2020-05-28,13,Chainlink,LINK,$ 1.38B
2020-05-28,14,Monero,XMR,$ 1.17B
2020-05-28,15,UNUS SED LEO,LEO,$ 1.13B
2020-05-28,16,TRON,TRX,$ 999.77M
2020-05-28,17,Huobi Token,HT,$ 878.63M
2020-05-28,18,Cronos,CRO,$ 824.25M
2020-05-28,19,Ethereum Classic,ETC,$ 788.60M
2020-05-28,20,USD Coin,USDC,$ 743.41M
2020-05-28,21,NEO,NEO,$ 721.61M
2020-05-28,22,Dash,DASH,$ 709.54M
2020-05-28,23,IOTA,IOTA,$ 559.35M
2020-05-28,24,Cosmos,ATOM,$ 503.42M
