date,index,name,ticker,market_cap
2020-03-30,1,Bitcoin,BTC,$ 119.38B
2020-03-30,2,Ethereum,ETH,$ 14.76B
2020-03-30,3,XRP,XRP,$ 7.51B
2020-03-30,4,Tether,USDT,$ 4.30B
2020-03-30,5,Bitcoin Cash,BCH,$ 4.11B
2020-03-30,6,Bitcoin SV,BSV,$ 3.11B
2020-03-30,7,Litecoin,LTC,$ 2.53B
2020-03-30,8,Binance Coin,BNB,$ 1.92B
2020-03-30,9,Tezos,XTZ,$ 1.16B
2020-03-30,10,UNUS SED LEO,LEO,$ 1.02B
2020-03-30,11,Monero,XMR,$ 824.95M
2020-03-30,12,Stellar,XLM,$ 822.11M
2020-03-30,13,Cardano,ADA,$ 777.83M
2020-03-30,14,TRON,TRX,$ 772.30M
2020-03-30,15,Chainlink,LINK,$ 763.00M
2020-03-30,16,Huobi Token,HT,$ 753.56M
2020-03-30,17,USD Coin,USDC,$ 696.57M
2020-03-30,18,Dash,DASH,$ 628.64M
2020-03-30,19,Ethereum Classic,ETC,$ 581.57M
2020-03-30,20,Cronos,CRO,$ 498.79M
2020-03-30,21,NEO,NEO,$ 471.90M
2020-03-30,22,IOTA,IOTA,$ 401.18M
2020-03-30,23,Cosmos,ATOM,$ 383.28M
2020-03-30,24,NEM,XEM,$ 332.26M
