date,index,name,ticker,market_cap
2020-11-29,1,Bitcoin,BTC,$ 336.79B
2020-11-29,2,Ethereum,ETH,$ 64.46B
2020-11-29,3,XRP,XRP,$ 26.21B
2020-11-29,4,Tether,USDT,$ 19.17B
2020-11-29,5,Bitcoin Cash,BCH,$ 5.26B
2020-11-29,6,Litecoin,LTC,$ 5.25B
2020-11-29,7,Chainlink,LINK,$ 5.21B
2020-11-29,8,Cardano,ADA,$ 5.17B
2020-11-29,9,Polkadot,DOT,$ 4.61B
2020-11-29,10,Binance Coin,BNB,$ 4.37B
2020-11-29,11,Stellar,XLM,$ 4.21B
2020-11-29,12,Bitcoin SV,BSV,$ 3.12B
2020-11-29,13,USD Coin,USDC,$ 2.97B
2020-11-29,14,Monero,XMR,$ 2.18B
2020-11-29,15,TRON,TRX,$ 2.03B
2020-11-29,16,Tezos,XTZ,$ 1.77B
2020-11-29,17,NEM,XEM,$ 1.58B
2020-11-29,18,OKB,OKB,$ 1.51B
2020-11-29,19,Cronos,CRO,$ 1.45B
2020-11-29,20,UNUS SED LEO,LEO,$ 1.32B
2020-11-29,21,Filecoin,FIL,$ 1.31B
2020-11-29,22,NEO,NEO,$ 1.24B
2020-11-29,23,Cosmos,ATOM,$ 1.11B
2020-11-29,24,Celsius Network,CEL,$ 1.10B
