date,index,name,ticker,market_cap
2020-03-08,1,Bitcoin,BTC,$ 148.78B
2020-03-08,2,Ethereum,ETH,$ 22.73B
2020-03-08,3,XRP,XRP,$ 9.06B
2020-03-08,4,Bitcoin Cash,BCH,$ 5.07B
2020-03-08,5,Tether,USDT,$ 4.29B
2020-03-08,6,Bitcoin SV,BSV,$ 3.64B
2020-03-08,7,Litecoin,LTC,$ 3.35B
2020-03-08,8,Binance Coin,BNB,$ 2.77B
2020-03-08,9,Tezos,XTZ,$ 1.88B
2020-03-08,10,Chainlink,LINK,$ 1.47B
2020-03-08,11,Cardano,ADA,$ 1.14B
2020-03-08,12,Huobi Token,HT,$ 1.05B
2020-03-08,13,Stellar,XLM,$ 1.03B
2020-03-08,14,TRON,TRX,$ 1.03B
2020-03-08,15,Monero,XMR,$ 1.02B
2020-03-08,16,UNUS SED LEO,LEO,$ 961.60M
2020-03-08,17,Ethereum Classic,ETC,$ 766.65M
2020-03-08,18,NEO,NEO,$ 732.19M
2020-03-08,19,Dash,DASH,$ 711.49M
2020-03-08,20,Cosmos,ATOM,$ 604.48M
2020-03-08,21,IOTA,IOTA,$ 552.56M
2020-03-08,22,Cronos,CRO,$ 537.50M
2020-03-08,23,USD Coin,USDC,$ 466.89M
2020-03-08,24,NEM,XEM,$ 417.86M
