date,index,name,ticker,market_cap
2020-09-07,1,Bitcoin,BTC,$ 189.55B
2020-09-07,2,Ethereum,ETH,$ 39.52B
2020-09-07,3,Tether,USDT,$ 14.17B
2020-09-07,4,XRP,XRP,$ 10.43B
2020-09-07,5,Chainlink,LINK,$ 4.30B
2020-09-07,6,Bitcoin Cash,BCH,$ 4.19B
2020-09-07,7,Polkadot,DOT,$ 4.01B
2020-09-07,8,Bitcoin SV,BSV,$ 3.21B
2020-09-07,9,Binance Coin,BNB,$ 3.18B
2020-09-07,10,Litecoin,LTC,$ 3.16B
2020-09-07,11,Cronos,CRO,$ 2.95B
2020-09-07,12,Cardano,ADA,$ 2.91B
2020-09-07,13,TRON,TRX,$ 2.09B
2020-09-07,14,Tezos,XTZ,$ 1.82B
2020-09-07,15,USD Coin,USDC,$ 1.77B
2020-09-07,16,Stellar,XLM,$ 1.60B
2020-09-07,17,OKB,OKB,$ 1.53B
2020-09-07,18,Monero,XMR,$ 1.45B
2020-09-07,19,NEO,NEO,$ 1.23B
2020-09-07,20,NEM,XEM,$ 1.20B
2020-09-07,21,UNUS SED LEO,LEO,$ 1.17B
2020-09-07,22,Cosmos,ATOM,$ 1.01B
2020-09-07,23,Huobi Token,HT,$ 982.94M
2020-09-07,24,UMA,UMA,$ 784.28M
