date,index,name,ticker,market_cap
2020-01-07,1,Bitcoin,BTC,$ 145.11B
2020-01-07,2,Ethereum,ETH,$ 15.46B
2020-01-07,3,XRP,XRP,$ 9.20B
2020-01-07,4,Bitcoin Cash,BCH,$ 4.38B
2020-01-07,5,Tether,USDT,$ 4.28B
2020-01-07,6,Litecoin,LTC,$ 2.94B
2020-01-07,7,Binance Coin,BNB,$ 2.31B
2020-01-07,8,Bitcoin SV,BSV,$ 2.04B
2020-01-07,9,Monero,XMR,$ 1.00B
2020-01-07,10,Stellar,XLM,$ 970.09M
2020-01-07,11,TRON,TRX,$ 951.82M
2020-01-07,12,Cardano,ADA,$ 950.53M
2020-01-07,13,Tezos,XTZ,$ 906.70M
2020-01-07,14,UNUS SED LEO,LEO,$ 870.36M
2020-01-07,15,Cosmos,ATOM,$ 783.73M
2020-01-07,16,Huobi Token,HT,$ 747.98M
2020-01-07,17,Chainlink,LINK,$ 735.00M
2020-01-07,18,NEO,NEO,$ 684.93M
2020-01-07,19,Ethereum Classic,ETC,$ 557.35M
2020-01-07,20,IOTA,IOTA,$ 521.90M
2020-01-07,21,Dash,DASH,$ 497.35M
2020-01-07,22,USD Coin,USDC,$ 487.34M
2020-01-07,23,Cronos,CRO,$ 389.79M
2020-01-07,24,Ontology,ONT,$ 355.83M
