date,index,name,ticker,market_cap
2020-04-17,1,Bitcoin,BTC,$ 129.43B
2020-04-17,2,Ethereum,ETH,$ 18.82B
2020-04-17,3,XRP,XRP,$ 8.20B
2020-04-17,4,Tether,USDT,$ 6.35B
2020-04-17,5,Bitcoin Cash,BCH,$ 4.28B
2020-04-17,6,Bitcoin SV,BSV,$ 3.56B
2020-04-17,7,Litecoin,LTC,$ 2.74B
2020-04-17,8,Binance Coin,BNB,$ 2.43B
2020-04-17,9,Tezos,XTZ,$ 1.47B
2020-04-17,10,OKB,OKB,$ 1.32B
2020-04-17,11,Chainlink,LINK,$ 1.21B
2020-04-17,12,UNUS SED LEO,LEO,$ 1.01B
2020-04-17,13,Stellar,XLM,$ 993.70M
2020-04-17,14,Monero,XMR,$ 989.73M
2020-04-17,15,Cardano,ADA,$ 891.92M
2020-04-17,16,TRON,TRX,$ 861.85M
2020-04-17,17,Huobi Token,HT,$ 848.37M
2020-04-17,18,USD Coin,USDC,$ 730.21M
2020-04-17,19,Dash,DASH,$ 716.82M
2020-04-17,20,Ethereum Classic,ETC,$ 626.93M
2020-04-17,21,NEO,NEO,$ 529.75M
2020-04-17,22,Cronos,CRO,$ 519.74M
2020-04-17,23,Cosmos,ATOM,$ 455.75M
2020-04-17,24,IOTA,IOTA,$ 437.21M
