date,index,name,ticker,market_cap
2020-07-13,1,Bitcoin,BTC,$ 170.29B
2020-07-13,2,Ethereum,ETH,$ 26.78B
2020-07-13,3,Tether,USDT,$ 9.84B
2020-07-13,4,XRP,XRP,$ 8.58B
2020-07-13,5,Bitcoin Cash,BCH,$ 4.27B
2020-07-13,6,Cardano,ADA,$ 3.93B
2020-07-13,7,Bitcoin SV,BSV,$ 3.36B
2020-07-13,8,Litecoin,LTC,$ 2.85B
2020-07-13,9,Binance Coin,BNB,$ 2.82B
2020-07-13,10,Cronos,CRO,$ 2.58B
2020-07-13,11,Chainlink,LINK,$ 2.49B
2020-07-13,12,Tezos,XTZ,$ 2.08B
2020-07-13,13,Stellar,XLM,$ 1.84B
2020-07-13,14,OKB,OKB,$ 1.40B
2020-07-13,15,Monero,XMR,$ 1.22B
2020-07-13,16,TRON,TRX,$ 1.17B
2020-07-13,17,USD Coin,USDC,$ 1.11B
2020-07-13,18,UNUS SED LEO,LEO,$ 1.10B
2020-07-13,19,VeChain,VET,$ 1.03B
2020-07-13,20,Huobi Token,HT,$ 916.25M
2020-07-13,21,NEO,NEO,$ 751.24M
2020-07-13,22,Ethereum Classic,ETC,$ 732.77M
2020-07-13,23,Cosmos,ATOM,$ 724.62M
2020-07-13,24,IOTA,IOTA,$ 691.29M
