date,index,name,ticker,market_cap
2020-10-24,1,Bitcoin,BTC,$ 242.21B
2020-10-24,2,Ethereum,ETH,$ 46.46B
2020-10-24,3,Tether,USDT,$ 16.25B
2020-10-24,4,XRP,XRP,$ 11.07B
2020-10-24,5,Bitcoin Cash,BCH,$ 5.09B
2020-10-24,6,Chainlink,LINK,$ 4.93B
2020-10-24,7,Binance Coin,BNB,$ 4.41B
2020-10-24,8,Polkadot,DOT,$ 3.90B
2020-10-24,9,Litecoin,LTC,$ 3.87B
2020-10-24,10,Cardano,ADA,$ 3.40B
2020-10-24,11,Bitcoin SV,BSV,$ 3.22B
2020-10-24,12,USD Coin,USDC,$ 2.79B
2020-10-24,13,Monero,XMR,$ 2.29B
2020-10-24,14,Cronos,CRO,$ 2.13B
2020-10-24,15,TRON,TRX,$ 1.80B
2020-10-24,16,Stellar,XLM,$ 1.78B
2020-10-24,17,Tezos,XTZ,$ 1.62B
2020-10-24,18,OKB,OKB,$ 1.29B
2020-10-24,19,NEO,NEO,$ 1.29B
2020-10-24,20,UNUS SED LEO,LEO,$ 1.21B
2020-10-24,21,Cosmos,ATOM,$ 1.12B
2020-10-24,22,NEM,XEM,$ 959.10M
2020-10-24,23,Huobi Token,HT,$ 931.68M
2020-10-24,24,Multi-Collateral Dai,DAI,$ 873.00M
