date,index,name,ticker,market_cap
2020-09-23,1,Bitcoin,BTC,$ 189.90B
2020-09-23,2,Ethereum,ETH,$ 36.39B
2020-09-23,3,Tether,USDT,$ 15.23B
2020-09-23,4,XRP,XRP,$ 9.69B
2020-09-23,5,Bitcoin Cash,BCH,$ 3.86B
2020-09-23,6,Polkadot,DOT,$ 3.66B
2020-09-23,7,Binance Coin,BNB,$ 3.33B
2020-09-23,8,Cronos,CRO,$ 3.00B
2020-09-23,9,Litecoin,LTC,$ 2.83B
2020-09-23,10,Bitcoin SV,BSV,$ 2.78B
2020-09-23,11,Chainlink,LINK,$ 2.78B
2020-09-23,12,USD Coin,USDC,$ 2.45B
2020-09-23,13,Cardano,ADA,$ 2.43B
2020-09-23,14,OKB,OKB,$ 1.72B
2020-09-23,15,TRON,TRX,$ 1.66B
2020-09-23,16,Monero,XMR,$ 1.55B
2020-09-23,17,Tezos,XTZ,$ 1.45B
2020-09-23,18,NEO,NEO,$ 1.44B
2020-09-23,19,Stellar,XLM,$ 1.41B
2020-09-23,20,UNUS SED LEO,LEO,$ 1.21B
2020-09-23,21,NEM,XEM,$ 958.88M
2020-09-23,22,Huobi Token,HT,$ 953.38M
2020-09-23,23,Cosmos,ATOM,$ 791.35M
2020-09-23,24,yearn.finance,YFI,$ 680.85M
