date,index,name,ticker,market_cap
2020-12-19,1,Bitcoin,BTC,$ 444.22B
2020-12-19,2,Ethereum,ETH,$ 75.67B
2020-12-19,3,XRP,XRP,$ 25.53B
2020-12-19,4,Tether,USDT,$ 20.08B
2020-12-19,5,Litecoin,LTC,$ 8.06B
2020-12-19,6,Bitcoin Cash,BCH,$ 5.98B
2020-12-19,7,Chainlink,LINK,$ 5.44B
2020-12-19,8,Cardano,ADA,$ 5.27B
2020-12-19,9,Polkadot,DOT,$ 4.85B
2020-12-19,10,Binance Coin,BNB,$ 4.85B
2020-12-19,11,Stellar,XLM,$ 4.00B
2020-12-19,12,USD Coin,USDC,$ 3.38B
2020-12-19,13,Bitcoin SV,BSV,$ 3.30B
2020-12-19,14,Monero,XMR,$ 2.78B
2020-12-19,15,NEM,XEM,$ 2.69B
2020-12-19,16,TRON,TRX,$ 2.10B
2020-12-19,17,Tezos,XTZ,$ 1.78B
2020-12-19,18,OKB,OKB,$ 1.72B
2020-12-19,19,Cronos,CRO,$ 1.47B
2020-12-19,20,UNUS SED LEO,LEO,$ 1.32B
2020-12-19,21,Celsius Network,CEL,$ 1.32B
2020-12-19,22,NEO,NEO,$ 1.27B
2020-12-19,23,Filecoin,FIL,$ 1.26B
2020-12-19,24,Multi-Collateral Dai,DAI,$ 1.13B
