date,index,name,ticker,market_cap
2018-08-09,1,Bitcoin,BTC,$ 113.63B
2018-08-09,2,Ethereum,ETH,$ 37.43B
2018-08-09,3,XRP,XRP,$ 13.58B
2018-08-09,4,Bitcoin Cash,BCH,$ 10.70B
2018-08-09,5,Stellar,XLM,$ 4.23B
2018-08-09,6,Litecoin,LTC,$ 3.75B
2018-08-09,7,Cardano,ADA,$ 3.27B
2018-08-09,8,Tether,USDT,$ 2.49B
2018-08-09,9,IOTA,IOTA,$ 1.82B
2018-08-09,10,TRON,TRX,$ 1.73B
2018-08-09,11,Monero,XMR,$ 1.65B
2018-08-09,12,Ethereum Classic,ETC,$ 1.58B
2018-08-09,13,OKB,OKB,$ 1.57B
2018-08-09,14,Dash,DASH,$ 1.53B
2018-08-09,15,NEO,NEO,$ 1.49B
2018-08-09,16,Binance Coin,BNB,$ 1.21B
2018-08-09,17,NEM,XEM,$ 1.13B
2018-08-09,18,Tezos,XTZ,$ 1.02B
2018-08-09,19,Zcash,ZEC,$ 797.19M
2018-08-09,20,OMG Network,OMG,$ 704.03M
2018-08-09,21,VeChain,VET,$ 668.98M
2018-08-09,22,0x,ZRX,$ 503.95M
2018-08-09,23,Qtum,QTUM,$ 485.76M
2018-08-09,24,Aurora,AOA,$ 398.28M
