date,index,name,ticker,market_cap
2018-09-17,1,Bitcoin,BTC,$ 108.27B
2018-09-17,2,Ethereum,ETH,$ 20.05B
2018-09-17,3,XRP,XRP,$ 10.74B
2018-09-17,4,Bitcoin Cash,BCH,$ 7.20B
2018-09-17,5,Stellar,XLM,$ 3.68B
2018-09-17,6,Litecoin,LTC,$ 3.03B
2018-09-17,7,Tether,USDT,$ 2.79B
2018-09-17,8,Monero,XMR,$ 1.80B
2018-09-17,9,Cardano,ADA,$ 1.65B
2018-09-17,10,Dash,DASH,$ 1.50B
2018-09-17,11,IOTA,IOTA,$ 1.48B
2018-09-17,12,TRON,TRX,$ 1.21B
2018-09-17,13,Ethereum Classic,ETC,$ 1.07B
2018-09-17,14,NEO,NEO,$ 1.07B
2018-09-17,15,Tezos,XTZ,$ 893.51M
2018-09-17,16,Binance Coin,BNB,$ 892.09M
2018-09-17,17,NEM,XEM,$ 763.94M
2018-09-17,18,OKB,OKB,$ 732.87M
2018-09-17,19,Dogecoin,DOGE,$ 721.65M
2018-09-17,20,VeChain,VET,$ 709.94M
2018-09-17,21,Zcash,ZEC,$ 521.33M
2018-09-17,22,OMG Network,OMG,$ 433.36M
2018-09-17,23,Lisk,LSK,$ 375.88M
2018-09-17,24,Bitcoin Gold,BTG,$ 351.34M
