date,index,name,ticker,market_cap
2018-09-25,1,Bitcoin,BTC,$ 110.79B
2018-09-25,2,Ethereum,ETH,$ 22.07B
2018-09-25,3,XRP,XRP,$ 19.14B
2018-09-25,4,Bitcoin Cash,BCH,$ 7.64B
2018-09-25,5,Stellar,XLM,$ 4.66B
2018-09-25,6,Litecoin,LTC,$ 3.37B
2018-09-25,7,Tether,USDT,$ 2.79B
2018-09-25,8,Cardano,ADA,$ 2.06B
2018-09-25,9,Monero,XMR,$ 1.89B
2018-09-25,10,IOTA,IOTA,$ 1.56B
2018-09-25,11,Dash,DASH,$ 1.55B
2018-09-25,12,TRON,TRX,$ 1.39B
2018-09-25,13,NEO,NEO,$ 1.16B
2018-09-25,14,Ethereum Classic,ETC,$ 1.15B
2018-09-25,15,Binance Coin,BNB,$ 1.08B
2018-09-25,16,Tezos,XTZ,$ 923.06M
2018-09-25,17,OKB,OKB,$ 857.94M
2018-09-25,18,NEM,XEM,$ 824.27M
2018-09-25,19,VeChain,VET,$ 690.95M
2018-09-25,20,Dogecoin,DOGE,$ 665.80M
2018-09-25,21,Zcash,ZEC,$ 650.69M
2018-09-25,22,OMG Network,OMG,$ 467.02M
2018-09-25,23,Bitcoin Gold,BTG,$ 371.99M
2018-09-25,24,Lisk,LSK,$ 364.67M
