date,index,name,ticker,market_cap
2018-12-16,1,Bitcoin,BTC,$ 56.88B
2018-12-16,2,XRP,XRP,$ 11.76B
2018-12-16,3,Ethereum,ETH,$ 8.90B
2018-12-16,4,Tether,USDT,$ 2.05B
2018-12-16,5,Stellar,XLM,$ 1.86B
2018-12-16,6,Litecoin,LTC,$ 1.54B
2018-12-16,7,Bitcoin Cash,BCH,$ 1.40B
2018-12-16,8,Bitcoin SV,BSV,$ 1.34B
2018-12-16,9,TRON,TRX,$ 868.66M
2018-12-16,10,Cardano,ADA,$ 756.41M
2018-12-16,11,Monero,XMR,$ 648.19M
2018-12-16,12,IOTA,IOTA,$ 622.83M
2018-12-16,13,Binance Coin,BNB,$ 616.06M
2018-12-16,14,NEM,XEM,$ 551.62M
2018-12-16,15,Dash,DASH,$ 530.71M
2018-12-16,16,OKB,OKB,$ 415.73M
2018-12-16,17,Ethereum Classic,ETC,$ 387.73M
2018-12-16,18,NEO,NEO,$ 375.05M
2018-12-16,19,Tezos,XTZ,$ 307.97M
2018-12-16,20,Zcash,ZEC,$ 279.59M
2018-12-16,21,Dogecoin,DOGE,$ 249.85M
2018-12-16,22,Waves,WAVES,$ 244.00M
2018-12-16,23,USD Coin,USDC,$ 204.61M
2018-12-16,24,Bitcoin Gold,BTG,$ 191.52M
