date,index,name,ticker,market_cap
2018-08-22,1,Bitcoin,BTC,$ 109.93B
2018-08-22,2,Ethereum,ETH,$ 27.41B
2018-08-22,3,XRP,XRP,$ 12.56B
2018-08-22,4,Bitcoin Cash,BCH,$ 9.05B
2018-08-22,5,Stellar,XLM,$ 3.89B
2018-08-22,6,Litecoin,LTC,$ 3.20B
2018-08-22,7,Tether,USDT,$ 2.72B
2018-08-22,8,Cardano,ADA,$ 2.33B
2018-08-22,9,Monero,XMR,$ 1.47B
2018-08-22,10,IOTA,IOTA,$ 1.33B
2018-08-22,11,TRON,TRX,$ 1.29B
2018-08-22,12,Ethereum Classic,ETC,$ 1.27B
2018-08-22,13,Dash,DASH,$ 1.20B
2018-08-22,14,NEO,NEO,$ 1.10B
2018-08-22,15,OKB,OKB,$ 1.07B
2018-08-22,16,NEM,XEM,$ 928.91M
2018-08-22,17,Binance Coin,BNB,$ 900.68M
2018-08-22,18,Tezos,XTZ,$ 790.04M
2018-08-22,19,VeChain,VET,$ 746.94M
2018-08-22,20,Zcash,ZEC,$ 587.93M
2018-08-22,21,OMG Network,OMG,$ 509.09M
2018-08-22,22,Lisk,LSK,$ 431.87M
2018-08-22,23,Qtum,QTUM,$ 366.89M
2018-08-22,24,0x,ZRX,$ 353.75M
