date,index,name,ticker,market_cap
2018-01-10,1,Bitcoin,BTC,$ 245.59B
2018-01-10,2,Ethereum,ETH,$ 136.85B
2018-01-10,3,XRP,XRP,$ 71.37B
2018-01-10,4,Bitcoin Cash,BCH,$ 48.20B
2018-01-10,5,Cardano,ADA,$ 20.40B
2018-01-10,6,Litecoin,LTC,$ 13.31B
2018-01-10,7,NEM,XEM,$ 12.86B
2018-01-10,8,IOTA,IOTA,$ 10.41B
2018-01-10,9,Stellar,XLM,$ 10.08B
2018-01-10,10,TRON,TRX,$ 8.73B
2018-01-10,11,Dash,DASH,$ 8.36B
2018-01-10,12,NEO,NEO,$ 7.96B
2018-01-10,13,Monero,XMR,$ 5.47B
2018-01-10,14,ICON,ICX,$ 4.09B
2018-01-10,15,Nano,XNO,$ 3.92B
2018-01-10,16,Bitcoin Gold,BTG,$ 3.90B
2018-01-10,17,Ethereum Classic,ETC,$ 3.44B
2018-01-10,18,Verge,XVG,$ 2.45B
2018-01-10,19,OMG Network,OMG,$ 2.38B
2018-01-10,20,Siacoin,SC,$ 2.19B
2018-01-10,21,Zcash,ZEC,$ 2.04B
2018-01-10,22,KuCoin Token,KCS,$ 1.82B
2018-01-10,23,BitShares,BTS,$ 1.67B
2018-01-10,24,Tether,USDT,$ 1.48B
