date,index,name,ticker,market_cap
2018-01-05,1,Bitcoin,BTC,$ 289.40B
2018-01-05,2,XRP,XRP,$ 121.14B
2018-01-05,3,Ethereum,ETH,$ 94.81B
2018-01-05,4,Bitcoin Cash,BCH,$ 41.48B
2018-01-05,5,Cardano,ADA,$ 26.32B
2018-01-05,6,NEM,XEM,$ 14.78B
2018-01-05,7,TRON,TRX,$ 14.58B
2018-01-05,8,Litecoin,LTC,$ 13.58B
2018-01-05,9,Stellar,XLM,$ 12.17B
2018-01-05,10,IOTA,IOTA,$ 10.35B
2018-01-05,11,Dash,DASH,$ 9.32B
2018-01-05,12,Monero,XMR,$ 6.07B
2018-01-05,13,NEO,NEO,$ 5.96B
2018-01-05,14,Bitcoin Gold,BTG,$ 4.70B
2018-01-05,15,Nano,XNO,$ 4.35B
2018-01-05,16,Ethereum Classic,ETC,$ 3.37B
2018-01-05,17,Verge,XVG,$ 2.74B
2018-01-05,18,ICON,ICX,$ 2.54B
2018-01-05,19,Siacoin,SC,$ 2.04B
2018-01-05,20,BitShares,BTS,$ 1.99B
2018-01-05,21,OMG Network,OMG,$ 1.87B
2018-01-05,22,Zcash,ZEC,$ 1.75B
2018-01-05,23,Status,SNT,$ 1.73B
2018-01-05,24,Tether,USDT,$ 1.48B
