date,index,name,ticker,market_cap
2018-01-07,1,Bitcoin,BTC,$ 282.37B
2018-01-07,2,XRP,XRP,$ 131.24B
2018-01-07,3,Ethereum,ETH,$ 109.91B
2018-01-07,4,Bitcoin Cash,BCH,$ 47.84B
2018-01-07,5,Cardano,ADA,$ 26.36B
2018-01-07,6,NEM,XEM,$ 16.32B
2018-01-07,7,Litecoin,LTC,$ 16.04B
2018-01-07,8,Stellar,XLM,$ 12.43B
2018-01-07,9,IOTA,IOTA,$ 11.65B
2018-01-07,10,TRON,TRX,$ 11.22B
2018-01-07,11,Dash,DASH,$ 9.99B
2018-01-07,12,Monero,XMR,$ 7.20B
2018-01-07,13,NEO,NEO,$ 6.77B
2018-01-07,14,Bitcoin Gold,BTG,$ 4.96B
2018-01-07,15,Ethereum Classic,ETC,$ 4.01B
2018-01-07,16,ICON,ICX,$ 3.77B
2018-01-07,17,Nano,XNO,$ 3.69B
2018-01-07,18,Siacoin,SC,$ 3.08B
2018-01-07,19,Zcash,ZEC,$ 2.60B
2018-01-07,20,Verge,XVG,$ 2.59B
2018-01-07,21,OMG Network,OMG,$ 2.45B
2018-01-07,22,BitShares,BTS,$ 2.14B
2018-01-07,23,Dogecoin,DOGE,$ 1.92B
2018-01-07,24,Status,SNT,$ 1.84B
