date,index,name,ticker,market_cap
2018-12-03,1,Bitcoin,BTC,$ 68.27B
2018-12-03,2,XRP,XRP,$ 14.17B
2018-12-03,3,Ethereum,ETH,$ 11.36B
2018-12-03,4,Stellar,XLM,$ 2.90B
2018-12-03,5,Bitcoin Cash,BCH,$ 2.80B
2018-12-03,6,Tether,USDT,$ 2.05B
2018-12-03,7,Litecoin,LTC,$ 1.86B
2018-12-03,8,Bitcoin SV,BSV,$ 1.66B
2018-12-03,9,Cardano,ADA,$ 1.01B
2018-12-03,10,TRON,TRX,$ 924.28M
2018-12-03,11,Monero,XMR,$ 920.31M
2018-12-03,12,IOTA,IOTA,$ 759.04M
2018-12-03,13,Dash,DASH,$ 729.90M
2018-12-03,14,Binance Coin,BNB,$ 668.38M
2018-12-03,15,NEM,XEM,$ 664.92M
2018-12-03,16,Ethereum Classic,ETC,$ 487.75M
2018-12-03,17,OKB,OKB,$ 486.29M
2018-12-03,18,NEO,NEO,$ 481.65M
2018-12-03,19,Zcash,ZEC,$ 385.11M
2018-12-03,20,Tezos,XTZ,$ 346.33M
2018-12-03,21,Bitcoin Gold,BTG,$ 301.49M
2018-12-03,22,Dogecoin,DOGE,$ 256.97M
2018-12-03,23,VeChain,VET,$ 254.87M
2018-12-03,24,Ontology,ONT,$ 221.13M
