date,index,name,ticker,market_cap
2018-04-23,1,Bitcoin,BTC,$ 151.74B
2018-04-23,2,Ethereum,ETH,$ 63.48B
2018-04-23,3,XRP,XRP,$ 34.15B
2018-04-23,4,Bitcoin Cash,BCH,$ 24.16B
2018-04-23,5,Litecoin,LTC,$ 8.54B
2018-04-23,6,Cardano,ADA,$ 7.54B
2018-04-23,7,Stellar,XLM,$ 6.95B
2018-04-23,8,IOTA,IOTA,$ 5.90B
2018-04-23,9,NEO,NEO,$ 4.97B
2018-04-23,10,Monero,XMR,$ 4.50B
2018-04-23,11,Dash,DASH,$ 4.04B
2018-04-23,12,TRON,TRX,$ 3.79B
2018-04-23,13,NEM,XEM,$ 3.54B
2018-04-23,14,Tether,USDT,$ 2.29B
2018-04-23,15,Ethereum Classic,ETC,$ 2.08B
2018-04-23,16,OMG Network,OMG,$ 1.62B
2018-04-23,17,ICON,ICX,$ 1.48B
2018-04-23,18,Bitcoin Gold,BTG,$ 1.29B
2018-04-23,19,Zcash,ZEC,$ 1.11B
2018-04-23,20,Verge,XVG,$ 1.02B
2018-04-23,21,Nano,XNO,$ 998.50M
2018-04-23,22,Steem,STEEM,$ 832.36M
2018-04-23,23,Siacoin,SC,$ 705.45M
2018-04-23,24,BitShares,BTS,$ 705.37M
